@T,climate,
name,breakpoint,
desc,measured breakpoint precipitation,
,,
missing_val,-9999,
date_start,31.12.2020 00:00:00,
date_end,07.03.2023 23:59:59,
date_format,dd.MM.yyyy HH:mm:ss,
,,
unit,mm,
,,
@H,time,MRMS_41
ID,-,41
elevation,-,2891.339759
x,-,449684.4
y,-,4498410.1
,02.01.2021 17:00:00,0.001058333
,02.01.2021 17:10:00,0.021166663
,02.01.2021 17:20:00,0.021166663
,02.01.2021 17:30:00,0.022930555
,02.01.2021 17:40:00,0.028222229
,02.01.2021 17:50:00,0.028222229
,02.01.2021 18:00:00,0.029986116
,02.01.2021 18:10:00,0.033513891
,02.01.2021 18:20:00,0.028222229
,02.01.2021 18:30:00,0.028222229
,02.01.2021 18:40:00,0.028222229
,02.01.2021 18:50:00,0.028222229
,02.01.2021 19:00:00,0.028222229
,02.01.2021 19:10:00,0.023636111
,02.01.2021 19:20:00,0.007408332
,02.01.2021 19:30:00,0.013758331
,02.01.2021 19:40:00,0.007408332
,02.01.2021 21:30:00,0.001058333
,02.01.2021 21:40:00,0.02010833
,02.01.2021 21:50:00,0.001058333
,02.01.2021 22:00:00,0.02010833
,03.01.2021 20:40:00,0.009524998
,03.01.2021 20:50:00,0.024341668
,03.01.2021 21:00:00,0.03457223
,03.01.2021 21:10:00,0.032808337
,03.01.2021 21:20:00,0.033866666
,03.01.2021 21:30:00,0.039863894
,03.01.2021 21:40:00,0.028222229
,03.01.2021 21:50:00,0.040922224
,03.01.2021 22:00:00,0.052211112
,03.01.2021 22:10:00,0.043744446
,03.01.2021 22:20:00,0.038805563
,03.01.2021 22:30:00,0.08043334
,03.01.2021 22:40:00,0.13229167
,03.01.2021 22:50:00,0.106891677
,03.01.2021 23:00:00,0.075494452
,03.01.2021 23:10:00,0.085725007
,03.01.2021 23:20:00,0.079727774
,03.01.2021 23:30:00,0.062441667
,03.01.2021 23:40:00,0.032455561
,03.01.2021 23:50:00,0.026811117
,05.01.2021 05:40:00,0.010583336
,05.01.2021 05:50:00,0.048683337
,05.01.2021 06:00:00,0.056797219
,05.01.2021 06:10:00,0.088900013
,05.01.2021 06:20:00,0.117827785
,05.01.2021 06:30:00,0.087488891
,05.01.2021 06:40:00,0.068438891
,05.01.2021 06:50:00,0.07267222
,05.01.2021 07:00:00,0.073024998
,05.01.2021 07:10:00,0.061383331
,05.01.2021 07:20:00,0.04268611
,05.01.2021 07:30:00,0.029280561
,05.01.2021 07:40:00,0.004233334
,05.01.2021 12:50:00,0.001058333
,05.01.2021 13:00:00,0.015874997
,05.01.2021 13:20:00,0.029986111
,05.01.2021 13:30:00,0.037394444
,05.01.2021 13:40:00,0.08396112
,05.01.2021 13:50:00,0.033866671
,05.01.2021 14:00:00,0.019402778
,05.01.2021 14:40:00,0.017991664
,05.01.2021 14:50:00,0.021166663
,05.01.2021 15:00:00,0.003174999
,05.01.2021 15:20:00,0.017991664
,05.01.2021 15:30:00,0.021519442
,05.01.2021 15:40:00,0.028575006
,05.01.2021 15:50:00,0.035630556
,05.01.2021 16:00:00,0.042686121
,05.01.2021 16:10:00,0.037041669
,05.01.2021 17:40:00,0.009524998
,05.01.2021 17:50:00,0.021166663
,05.01.2021 18:00:00,0.007408332
,05.01.2021 18:40:00,0.017991664
,05.01.2021 18:50:00,0.003174999
,05.01.2021 19:10:00,0.023988895
,05.01.2021 19:20:00,0.004233334
,07.01.2021 20:40:00,0.009524998
,07.01.2021 20:50:00,0.011641665
,07.01.2021 21:00:00,0.009524998
,07.01.2021 21:10:00,0.021166663
,07.01.2021 21:20:00,0.021166663
,07.01.2021 21:30:00,0.007408332
,09.01.2021 08:10:00,0.009524998
,09.01.2021 08:20:00,0.024341668
,09.01.2021 08:30:00,0.025047224
,09.01.2021 08:40:00,0.011641665
,09.01.2021 08:50:00,0.009524998
,09.01.2021 09:00:00,0.007408332
,09.01.2021 11:00:00,0.001058333
,09.01.2021 11:10:00,0.02010833
,09.01.2021 11:20:00,0.007055557
,09.01.2021 11:30:00,0.026458338
,09.01.2021 11:40:00,0.022930555
,09.01.2021 11:50:00,0.029986116
,09.01.2021 12:00:00,0.035277778
,09.01.2021 12:10:00,0.038452782
,09.01.2021 12:20:00,0.039158339
,09.01.2021 12:30:00,0.038452782
,09.01.2021 12:40:00,0.042333343
,09.01.2021 12:50:00,0.043744453
,09.01.2021 13:00:00,0.059266672
,09.01.2021 13:10:00,0.065969449
,09.01.2021 13:20:00,0.064911116
,09.01.2021 13:30:00,0.067733336
,09.01.2021 13:40:00,0.071613896
,09.01.2021 13:50:00,0.060677778
,09.01.2021 14:00:00,0.056444441
,09.01.2021 14:10:00,0.056444441
,09.01.2021 14:20:00,0.056444441
,09.01.2021 14:30:00,0.04268611
,09.01.2021 14:40:00,0.035277778
,09.01.2021 14:50:00,0.041275009
,09.01.2021 15:00:00,0.04833056
,09.01.2021 15:10:00,0.043391676
,09.01.2021 15:20:00,0.04833056
,09.01.2021 15:30:00,0.04974167
,09.01.2021 15:40:00,0.056444441
,09.01.2021 15:50:00,0.057149997
,09.01.2021 16:00:00,0.06985
,09.01.2021 16:10:00,0.056091664
,09.01.2021 16:20:00,0.049388892
,09.01.2021 16:30:00,0.045861114
,09.01.2021 16:40:00,0.035277778
,09.01.2021 16:50:00,0.037041669
,09.01.2021 17:00:00,0.042333343
,09.01.2021 17:10:00,0.039158339
,09.01.2021 17:20:00,0.038452782
,09.01.2021 17:30:00,0.032808337
,09.01.2021 17:40:00,0.027516665
,09.01.2021 17:50:00,0.039863895
,09.01.2021 18:00:00,0.037747226
,09.01.2021 18:10:00,0.049036109
,09.01.2021 18:20:00,0.056444441
,09.01.2021 18:30:00,0.051858334
,09.01.2021 18:40:00,0.037394445
,09.01.2021 18:50:00,0.059266672
,09.01.2021 19:00:00,0.057502776
,09.01.2021 19:10:00,0.056444441
,09.01.2021 19:20:00,0.056091664
,09.01.2021 19:30:00,0.048683337
,09.01.2021 19:40:00,0.035277778
,09.01.2021 19:50:00,0.035277778
,09.01.2021 20:00:00,0.034572222
,09.01.2021 20:10:00,0.026458333
,09.01.2021 20:20:00,0.042333343
,09.01.2021 20:30:00,0.040569452
,09.01.2021 20:40:00,0.037041669
,09.01.2021 20:50:00,0.047625009
,09.01.2021 21:00:00,0.060325002
,09.01.2021 21:10:00,0.056444441
,09.01.2021 21:20:00,0.050094447
,09.01.2021 21:30:00,0.039158339
,09.01.2021 21:40:00,0.038452782
,09.01.2021 21:50:00,0.033161119
,09.01.2021 22:00:00,0.00987778
,09.01.2021 23:10:00,0.013758331
,09.01.2021 23:20:00,0.007408332
,13.01.2021 20:10:00,0.017286111
,13.01.2021 20:20:00,0.053975008
,13.01.2021 20:30:00,0.050800009
,13.01.2021 20:40:00,0.034572225
,13.01.2021 20:50:00,0.031044448
,13.01.2021 21:00:00,0.028222229
,13.01.2021 21:10:00,0.052916668
,13.01.2021 21:20:00,0.072672226
,13.01.2021 21:30:00,0.047272228
,13.01.2021 21:40:00,0.030338896
,13.01.2021 21:50:00,0.004233334
,13.01.2021 23:10:00,0.016933337
,13.01.2021 23:20:00,0.018697226
,13.01.2021 23:30:00,0.031044448
,13.01.2021 23:40:00,0.012347222
,14.01.2021 00:20:00,0.013758331
,14.01.2021 00:30:00,0.02010833
,14.01.2021 01:10:00,0.005291666
,14.01.2021 01:20:00,0.021166663
,14.01.2021 01:30:00,0.011641665
,14.01.2021 01:40:00,0.008819444
,14.01.2021 01:50:00,0.019402778
,16.01.2021 03:20:00,0.013758331
,16.01.2021 03:30:00,0.007408332
,16.01.2021 03:40:00,0.023988895
,16.01.2021 03:50:00,0.022224998
,16.01.2021 04:00:00,0.003174999
,16.01.2021 04:30:00,0.001411111
,16.01.2021 04:40:00,0.025400003
,16.01.2021 04:50:00,0.028222229
,16.01.2021 05:00:00,0.028222229
,16.01.2021 05:10:00,0.021166672
,16.01.2021 05:30:00,0.005291666
,16.01.2021 05:40:00,0.015874997
,16.01.2021 06:40:00,0.009524998
,16.01.2021 06:50:00,0.007408332
,17.01.2021 05:10:00,0.013758331
,17.01.2021 05:20:00,0.007408332
,17.01.2021 05:30:00,0.013758331
,17.01.2021 05:40:00,0.021166663
,17.01.2021 05:50:00,0.021166663
,17.01.2021 06:00:00,0.003174999
,17.01.2021 14:00:00,0.013758331
,17.01.2021 14:10:00,0.007408332
,17.01.2021 19:10:00,0.013758331
,17.01.2021 19:20:00,0.025752781
,17.01.2021 19:30:00,0.028222229
,17.01.2021 19:40:00,0.034219445
,17.01.2021 19:50:00,0.005291667
,17.01.2021 20:30:00,0.008466665
,17.01.2021 20:40:00,0.021166668
,17.01.2021 20:50:00,0.021166665
,17.01.2021 21:00:00,0.009524998
,17.01.2021 21:10:00,0.025752781
,17.01.2021 21:20:00,0.023636111
