@T,climate,
name,breakpoint,
desc,measured breakpoint precipitation,
,,
missing_val,-9999,
date_start,31.12.2020 00:00:00,
date_end,07.03.2023 23:59:59,
date_format,dd.MM.yyyy HH:mm:ss,
,,
unit,mm,
,,
@H,time,MRMS_44
ID,-,44
elevation,-,2725.155259
x,-,449706.9
y,-,4501740.2
,03.01.2021 21:50:00,0.019050005
,03.01.2021 22:00:00,0.051858342
,03.01.2021 22:10:00,0.053975008
,03.01.2021 22:20:00,0.074436123
,03.01.2021 22:30:00,0.100894449
,03.01.2021 22:40:00,0.09666112
,03.01.2021 22:50:00,0.064205562
,03.01.2021 23:00:00,0.060325004
,03.01.2021 23:10:00,0.041627782
,03.01.2021 23:20:00,0.019755555
,03.01.2021 23:30:00,0.004233334
,03.01.2021 23:40:00,0.016933331
,05.01.2021 05:40:00,0.010583336
,05.01.2021 05:50:00,0.04550834
,05.01.2021 06:00:00,0.052563889
,05.01.2021 06:10:00,0.075494446
,05.01.2021 06:20:00,0.089252778
,05.01.2021 06:30:00,0.080786117
,05.01.2021 06:40:00,0.089252794
,05.01.2021 06:50:00,0.105480556
,05.01.2021 07:00:00,0.126647224
,05.01.2021 07:10:00,0.046919447
,05.01.2021 18:10:00,0.009524998
,05.01.2021 18:20:00,0.007408332
,09.01.2021 08:00:00,0.008819444
,09.01.2021 08:10:00,0.032102781
,09.01.2021 08:20:00,0.031397226
,09.01.2021 08:30:00,0.041627779
,09.01.2021 08:40:00,0.032808337
,09.01.2021 13:00:00,0.025399998
,09.01.2021 13:10:00,0.008466666
,09.01.2021 13:20:00,0.022225002
,09.01.2021 13:30:00,0.049388892
,09.01.2021 13:40:00,0.053974999
,09.01.2021 13:50:00,0.044450008
,09.01.2021 14:00:00,0.006350002
,09.01.2021 15:20:00,0.010583336
,09.01.2021 15:30:00,0.041980565
,09.01.2021 15:40:00,0.026458333
,13.01.2021 20:20:00,0.033161116
,13.01.2021 20:30:00,0.050800009
,13.01.2021 20:40:00,0.017638893
,13.01.2021 21:00:00,0.028575003
,13.01.2021 21:10:00,0.092075006
,13.01.2021 21:20:00,0.127705555
,13.01.2021 21:30:00,0.08078611
,13.01.2021 21:40:00,0.052563893
,13.01.2021 21:50:00,0.019050003
,13.01.2021 23:20:00,0.007408335
,13.01.2021 23:30:00,0.020813891
,14.01.2021 00:30:00,0.012699998
,14.01.2021 01:20:00,0.005291666
,14.01.2021 01:30:00,0.015874997
,16.01.2021 03:50:00,0.005291666
,16.01.2021 04:00:00,0.003174999
,16.01.2021 04:20:00,0.001058333
,16.01.2021 04:30:00,0.003174999
,16.01.2021 04:40:00,0.011288892
,16.01.2021 04:50:00,0.001411111
,16.01.2021 05:00:00,0.028222229
,16.01.2021 05:10:00,0.019755559
,17.01.2021 13:50:00,0.009524998
,17.01.2021 14:00:00,0.015874997
,17.01.2021 21:40:00,0.012699998
,17.01.2021 23:20:00,0.009524998
,17.01.2021 23:30:00,0.021519443
,17.01.2021 23:50:00,0.001411111
,18.01.2021 00:00:00,0.027869451
,18.01.2021 00:10:00,0.035277783
,18.01.2021 00:20:00,0.049388892
,18.01.2021 00:30:00,0.037041669
,18.01.2021 00:40:00,0.005644446
,18.01.2021 01:20:00,0.022225002
,18.01.2021 01:30:00,0.077963888
,18.01.2021 01:40:00,0.08113889
,18.01.2021 01:50:00,0.041980565
,18.01.2021 02:00:00,0.081138889
,18.01.2021 02:10:00,0.142522231
,18.01.2021 02:20:00,0.171450005
,18.01.2021 02:30:00,0.144638889
,18.01.2021 02:40:00,0.073730553
,18.01.2021 02:50:00,0.038100003
,18.01.2021 03:00:00,0.037394453
,18.01.2021 03:10:00,0.035983337
,18.01.2021 03:20:00,0.007055557
,18.01.2021 03:30:00,0.004233334
,18.01.2021 04:20:00,0.001411111
,18.01.2021 04:30:00,0.021166672
,18.01.2021 09:20:00,0.001058333
,18.01.2021 09:30:00,0.011641665
,18.01.2021 10:50:00,0.009524998
,18.01.2021 11:00:00,0.021166663
,18.01.2021 11:10:00,0.008466665
,18.01.2021 11:20:00,0.011641665
,18.01.2021 11:30:00,0.013758331
,18.01.2021 11:40:00,0.007408332
,18.01.2021 12:10:00,0.018344449
,18.01.2021 12:20:00,0.004233334
,18.01.2021 12:30:00,0.009524998
,18.01.2021 12:40:00,0.022577776
,18.01.2021 12:50:00,0.003174999
,18.01.2021 13:00:00,0.023988895
,18.01.2021 13:10:00,0.028222229
,18.01.2021 13:20:00,0.032102782
,18.01.2021 13:30:00,0.047977781
,18.01.2021 13:40:00,0.021166663
,18.01.2021 13:50:00,0.021166663
,18.01.2021 14:00:00,0.015874997
,18.01.2021 14:20:00,0.005291666
,18.01.2021 14:30:00,0.011641665
,18.01.2021 14:50:00,0.009524998
,18.01.2021 15:00:00,0.021166663
,18.01.2021 15:10:00,0.02010833
,21.01.2021 19:30:00,0.001411111
,21.01.2021 19:40:00,0.027869451
,21.01.2021 19:50:00,0.011641665
,21.01.2021 20:30:00,0.007055557
,21.01.2021 20:40:00,0.015522226
,21.01.2021 21:40:00,0.028222222
,21.01.2021 21:50:00,0.012700003
,21.01.2021 22:00:00,0.011641669
,21.01.2021 22:10:00,0.035277778
,21.01.2021 22:20:00,0.02363611
,22.01.2021 03:30:00,0.022225002
,22.01.2021 03:40:00,0.014463889
,22.01.2021 04:20:00,0.029633335
,22.01.2021 14:30:00,0.009524998
,22.01.2021 14:40:00,0.015874997
,22.01.2021 15:40:00,0.027869447
,22.01.2021 15:50:00,0.049388892
,22.01.2021 16:00:00,0.040216668
,22.01.2021 16:10:00,0.035277778
,22.01.2021 16:20:00,0.079727779
,22.01.2021 16:30:00,0.06455834
,22.01.2021 16:40:00,0.006350002
,23.01.2021 07:30:00,0.007761113
,23.01.2021 07:40:00,0.041980565
,23.01.2021 07:50:00,0.037041667
,23.01.2021 08:00:00,0.070555556
,23.01.2021 08:10:00,0.058208332
,23.01.2021 08:20:00,0.003174999
,23.01.2021 08:40:00,0.021166667
,23.01.2021 09:10:00,0.035630557
,23.01.2021 09:20:00,0.019402778
,23.01.2021 09:30:00,0.055386117
,23.01.2021 09:40:00,0.05044723
,23.01.2021 11:00:00,0.013758331
,23.01.2021 11:10:00,0.003174999
,23.01.2021 12:30:00,0.001411111
,23.01.2021 12:40:00,0.016933337
,23.01.2021 12:50:00,0.026811118
,23.01.2021 13:20:00,0.008819444
,23.01.2021 13:30:00,0.054680554
,23.01.2021 13:40:00,0.129116671
,23.01.2021 13:50:00,0.101247225
,23.01.2021 14:00:00,0.053975008
,23.01.2021 14:10:00,0.006350002
,23.01.2021 14:20:00,0.016580556
,23.01.2021 14:30:00,0.028575001
,23.01.2021 16:50:00,0.002469445
,23.01.2021 17:00:00,0.061030555
,23.01.2021 17:10:00,0.032455561
,23.01.2021 17:20:00,0.047625005
,23.01.2021 17:30:00,0.086430557
,23.01.2021 17:40:00,0.026458338
,23.01.2021 17:50:00,0.030691669
,23.01.2021 18:00:00,0.042333343
,23.01.2021 18:10:00,0.039158339
,23.01.2021 18:20:00,0.038452782
,23.01.2021 18:30:00,0.036336113
,23.01.2021 18:40:00,0.029280558
,23.01.2021 18:50:00,0.028222229
,23.01.2021 19:00:00,0.028222229
,23.01.2021 19:10:00,0.025047224
,23.01.2021 19:20:00,0.026105555
,23.01.2021 19:30:00,0.030691671
,23.01.2021 19:40:00,0.069497233
,23.01.2021 19:50:00,0.114652791
,23.01.2021 20:00:00,0.076552785
,23.01.2021 20:10:00,0.055386116
,25.01.2021 11:40:00,0.013758331
,25.01.2021 11:50:00,0.037041663
,25.01.2021 12:00:00,0.047272228
,25.01.2021 12:10:00,0.045155563
,25.01.2021 12:20:00,0.037747226
,25.01.2021 12:30:00,0.039863895
,25.01.2021 12:40:00,0.02892778
,25.01.2021 12:50:00,0.092780558
,25.01.2021 13:00:00,0.099836117
,25.01.2021 13:10:00,0.104775001
,25.01.2021 13:20:00,0.087841684
,25.01.2021 13:30:00,0.063500007
,25.01.2021 13:40:00,0.015522226
,25.01.2021 14:00:00,0.001411111
,25.01.2021 14:10:00,0.026458338
,25.01.2021 14:20:00,0.015874997
,25.01.2021 14:30:00,0.010583336
,25.01.2021 14:40:00,0.037041673
,25.01.2021 14:50:00,0.026458333
,25.01.2021 15:00:00,0.023283339
,26.01.2021 13:50:00,0.009524998
,26.01.2021 14:00:00,0.021166663
,26.01.2021 14:10:00,0.007408332
,03.02.2021 09:30:00,0.017991664
,03.02.2021 09:40:00,0.021166663
,03.02.2021 09:50:00,0.004586111
,03.02.2021 10:00:00,0.014111113
,03.02.2021 10:10:00,0.001411111
,03.02.2021 10:20:00,0.02398889
,03.02.2021 10:30:00,0.023636111
,03.02.2021 10:40:00,0.061383335
,03.02.2021 10:50:00,0.072672218
,03.02.2021 11:00:00,0.021519442
