@T,climate,
name,precip.csv,
desc,breakpoint precip,
,,
missing_val,-9999,
date_start,31.12.2020 00:00:00,
date_end,07.03.2023 23:59:59,
date_format,dd.MM.yyyy HH:mm:ss,
,,
tres,d,
unit,mm,
,,
@H,time,MRMS_19
ID,-,19
,02.01.2021 17:30:00,0.005291666
,02.01.2021 17:40:00,0.022930555
,02.01.2021 17:50:00,0.028222229
,02.01.2021 18:00:00,0.026458338
,02.01.2021 18:10:00,0.022930555
,02.01.2021 18:20:00,0.025047224
,02.01.2021 18:30:00,0.011641665
,03.01.2021 22:00:00,0.022225002
,03.01.2021 22:10:00,0.043038891
,03.01.2021 22:20:00,0.035277778
,03.01.2021 22:30:00,0.068791682
,03.01.2021 22:40:00,0.089252794
,03.01.2021 22:50:00,0.055209727
,03.01.2021 23:00:00,0.037218058
,03.01.2021 23:10:00,0.045861115
,03.01.2021 23:20:00,0.007408334
,05.01.2021 05:40:00,0.005291666
,05.01.2021 05:50:00,0.024341668
,05.01.2021 06:00:00,0.03351389
,05.01.2021 06:10:00,0.037041663
,05.01.2021 06:20:00,0.046919443
,05.01.2021 06:30:00,0.031749999
,05.01.2021 06:40:00,0.032102782
,05.01.2021 06:50:00,0.051505557
,05.01.2021 07:00:00,0.051858334
,05.01.2021 07:10:00,0.031044443
,05.01.2021 07:20:00,0.007408332
,05.01.2021 13:30:00,0.012347221
,05.01.2021 13:40:00,0.018697224
,05.01.2021 14:00:00,0.012700003
,05.01.2021 14:10:00,0.004233334
,05.01.2021 15:20:00,0.001058333
,05.01.2021 15:30:00,0.02010833
,05.01.2021 18:10:00,0.015169444
,05.01.2021 18:20:00,0.021519442
,05.01.2021 18:30:00,0.00987778
,05.01.2021 19:20:00,0.001058333
,05.01.2021 19:30:00,0.02010833
,09.01.2021 07:30:00,0.007055557
,09.01.2021 07:40:00,0.028222229
,09.01.2021 07:50:00,0.031750008
,09.01.2021 08:00:00,0.042333343
,09.01.2021 08:10:00,0.048683337
,09.01.2021 08:20:00,0.050094447
,09.01.2021 08:30:00,0.042333343
,09.01.2021 08:40:00,0.044097231
,09.01.2021 08:50:00,0.039863894
,09.01.2021 09:00:00,0.00987778
,09.01.2021 10:50:00,0.001058333
,09.01.2021 11:00:00,0.02010833
,09.01.2021 11:20:00,0.005291666
,09.01.2021 11:30:00,0.015874997
,09.01.2021 11:40:00,0.005291666
,09.01.2021 11:50:00,0.015874997
,09.01.2021 12:00:00,0.005291666
,09.01.2021 12:10:00,0.021166663
,09.01.2021 12:20:00,0.021166663
,09.01.2021 12:30:00,0.011641665
,09.01.2021 12:40:00,0.009524998
,09.01.2021 12:50:00,0.024341668
,09.01.2021 13:00:00,0.028222229
,09.01.2021 13:10:00,0.032808336
,09.01.2021 13:20:00,0.039863895
,09.01.2021 13:30:00,0.042333343
,09.01.2021 13:40:00,0.042333343
,09.01.2021 13:50:00,0.036336113
,09.01.2021 14:00:00,0.035277778
,09.01.2021 14:10:00,0.035277778
,09.01.2021 14:20:00,0.030691671
,09.01.2021 14:30:00,0.028222229
,09.01.2021 14:40:00,0.028222229
,09.01.2021 14:50:00,0.022224998
,09.01.2021 15:00:00,0.027163894
,09.01.2021 15:10:00,0.028222229
,09.01.2021 15:20:00,0.027869451
,09.01.2021 15:30:00,0.021519442
,09.01.2021 15:40:00,0.028575006
,09.01.2021 15:50:00,0.034925
,09.01.2021 16:00:00,0.034572224
,09.01.2021 16:10:00,0.041980565
,09.01.2021 16:20:00,0.033513891
,09.01.2021 16:30:00,0.026458338
,09.01.2021 16:40:00,0.015874997
,09.01.2021 16:50:00,0.008466667
,09.01.2021 17:00:00,0.029986116
,09.01.2021 17:10:00,0.035277778
,09.01.2021 17:20:00,0.032102781
,09.01.2021 17:30:00,0.031397226
,09.01.2021 17:40:00,0.032102781
,09.01.2021 17:50:00,0.032808336
,09.01.2021 18:00:00,0.035277778
,09.01.2021 18:10:00,0.035277778
,09.01.2021 18:20:00,0.039863895
,09.01.2021 18:30:00,0.037747226
,09.01.2021 18:40:00,0.029280561
,09.01.2021 18:50:00,0.022224998
,09.01.2021 19:00:00,0.021166663
,09.01.2021 19:10:00,0.039158341
,09.01.2021 19:20:00,0.042333343
,09.01.2021 19:30:00,0.043038898
,09.01.2021 19:40:00,0.056444441
