@T,climate,
name,precip.csv,
desc,breakpoint precip,
,,
missing_val,-9999,
date_start,31.12.2020 00:00:00,
date_end,07.03.2023 23:59:59,
date_format,dd.MM.yyyy HH:mm:ss,
,,
tres,d,
unit,mm,
,,
@H,time,B_ME
ID,-,81
,13.10.2021 10:40:00,0.6
,13.10.2021 10:50:00,0.3
,13.10.2021 11:00:00,0.3
,13.10.2021 11:10:00,0.3
,13.10.2021 11:20:00,0.3
,13.10.2021 11:40:00,0.3
,13.10.2021 11:50:00,0.3
,13.10.2021 12:00:00,0.3
,13.10.2021 12:30:00,0.3
,13.10.2021 15:00:00,0.3
,14.10.2021 12:20:00,0.3
,14.10.2021 12:30:00,0.3
,14.10.2021 12:40:00,0.3
,14.10.2021 12:50:00,0.3
,15.10.2021 13:50:00,0.3
,16.06.2022 11:00:00,0.3
,16.06.2022 11:50:00,0.9
,16.06.2022 12:00:00,0.6
,17.06.2022 16:50:00,0.3
,17.06.2022 17:00:00,0.3
,17.06.2022 17:10:00,1.2
,17.06.2022 17:20:00,0.6
,19.06.2022 14:10:00,0.3
,26.06.2022 13:20:00,1.2
,26.06.2022 13:30:00,0.9
,26.06.2022 13:40:00,0.3
,26.06.2022 13:50:00,0.3
,26.06.2022 14:00:00,0.3
,26.06.2022 16:30:00,0.3
,26.06.2022 16:40:00,1.8
,26.06.2022 16:50:00,0.3
,30.06.2022 19:30:00,0.3
,30.06.2022 20:10:00,0.3
,01.07.2022 19:00:00,0.3
,01.07.2022 19:10:00,2.4
,01.07.2022 19:20:00,0.6
,02.07.2022 01:10:00,0.3
,03.07.2022 17:50:00,0.9
,03.07.2022 18:00:00,0.6
,03.07.2022 18:10:00,0.3
,03.07.2022 18:40:00,0.3
,05.07.2022 11:20:00,0.3
,05.07.2022 11:40:00,0.3
,05.07.2022 13:40:00,0.3
,05.07.2022 13:50:00,0.6
,05.07.2022 14:00:00,0.9
,05.07.2022 14:10:00,1.2
,05.07.2022 14:20:00,1.8
,05.07.2022 14:30:00,1.2
,05.07.2022 14:40:00,0.9
,05.07.2022 14:50:00,0.6
,05.07.2022 19:40:00,0.3
,05.07.2022 19:50:00,0.3
,05.07.2022 20:50:00,0.3
,05.07.2022 21:10:00,0.3
,05.07.2022 21:30:00,0.3
,06.07.2022 05:10:00,0.3
,06.07.2022 05:30:00,0.6
,06.07.2022 05:40:00,0.9
,06.07.2022 05:50:00,1.2
,06.07.2022 06:00:00,1.5
,06.07.2022 06:30:00,0.3
,06.07.2022 07:10:00,0.3
,06.07.2022 14:10:00,0.6
,06.07.2022 14:20:00,4.8
,06.07.2022 14:30:00,0.6
,06.07.2022 17:30:00,0.3
,07.07.2022 10:30:00,0.9
,07.07.2022 10:40:00,2.1
,08.07.2022 17:20:00,0.6
,08.07.2022 17:30:00,0.3
,13.07.2022 17:50:00,0.3
,13.07.2022 18:00:00,0.3
,13.07.2022 18:10:00,0.3
,13.07.2022 18:20:00,0.3
,13.07.2022 18:30:00,0.3
,13.07.2022 20:50:00,0.3
,14.07.2022 20:30:00,0.3
,14.07.2022 20:40:00,0.3
,14.07.2022 20:50:00,0.3
,15.07.2022 12:30:00,0.6
,15.07.2022 12:50:00,0.3
,15.07.2022 14:20:00,0.3
