@T,climate,,,,,,,,,,,,,
description,Synchronized storm breakpoint data,,,,,,,,,,,,,
missing_value,-9999,,,,,,,,,,,,,
date_format,uuuu-MM-dd HH:mm:ss,,,,,,,,,,,,,
date_start,1/2/2021 16:00,,,,,,,,,,,,,
date_end,12/31/2022 16:00,,,,,,,,,,,,,
,,,,,,,,,,,,,,
@H,time,B_BenCulv,B_OldFlowers,B_SaltCabin,B_ME,B_MM,B_MW,B_UE,MRMS_17,MRMS_18,MRMS_41,MRMS_44,MRMS_73,MRMS_8
,4/27/2021 17:00,0,0,0,0,0,0,0,0.524227782,0.507647262,0.670983358,0.831850043,0.756708394,0.51505561
,4/27/2021 18:00,0,0,0,0,0,0,0,0.5115278,0.519288921,0.565855563,0.717197265,0.570794469,0.546805602
,4/27/2021 19:00,0,0,0,0,0,0,0,1.292225072,1.291166712,1.361722262,1.521530605,1.153583394,1.169458382
,4/27/2021 20:00,0,0,0,0,0,0,0,1.288697279,1.301044506,1.066447268,1.27070562,0.872419515,1.291872281
,4/27/2021 21:00,0,0,0,0,0,0,0,0.86395278,0.889705615,0.791986156,0.868891741,0.764822234,0.990952799
,4/27/2021 22:00,0,0,0,0,0,0,0,0.713316683,0.723900062,0.710141702,0.785283368,0.692502789,0.750358368
,4/27/2021 23:00,0,0,0,0,0,0,0,0.639586135,0.659694455,0.585611181,0.603955607,0.608894472,0.682977806
,4/28/2021 0:00,0,0,0,0,0,0,0,0.604308399,0.600427825,0.587727808,0.581025044,0.756002808,0.663222269
,4/28/2021 1:00,0,0,0,0,0,0,0,0.568325056,0.569383348,0.547511181,0.543983393,0.701675039,0.565150054
,4/28/2021 2:00,0,0,0,0,0,0,0,0.499886173,0.514702826,0.474133393,0.484011156,0.849841679,0.481894495
,4/28/2021 3:00,0,0,0,0,0,0,0,0.226130583,0.207786139,0.306916701,0.149577788,1.035402845,0.232480585
,4/28/2021 4:00,0,0,0,0,0,0,0,0.076905557,0.062794442,0.127352782,0,0.18732501,0.087136106
,4/28/2021 5:00,0,0,0,0,0,0,0,0,0,0.045508325,0,0,0
,5/1/2021 14:00,0,0,0,0,0,0,0,0,0,0,0.021519442,0.088900006,0
,5/1/2021 15:00,0,0,0,0,0,0,0,0.043744453,0.016933337,0.033866664,0.218369459,0.06208889,0.031044445
,5/1/2021 22:00,0,0,0,0,0,0,0,0,0,0,0.06773335,0,0
,5/1/2021 23:00,0,0,0,0,0,0,0,0,0,0.040922224,0.205316691,0,0
,5/2/2021 0:00,0,0,0,0,0,0,0,0,0,0,0.073377789,0,0
,5/2/2021 1:00,0,0,0,0,0,0,0,0,0,0,0.082550019,0,0
,5/2/2021 4:00,0,0,0,0,0,0,0,0,0,0,0.007055557,0,0
,5/2/2021 5:00,0,0,0,0,0,0,0,0,0,0,0.026811111,0,0.002351852
,5/2/2021 6:00,0,0,0,0,0,0,0,0,0,0,0.033866668,0,0.008937039
,5/2/2021 7:00,0,0,0,0,0,0,0,0.059266671,0.025400002,0.02398889,0.13264445,0,0.04515556
,5/2/2021 8:00,0,0,0,0,0,0,0,0,0,0,0.169686131,0.036688894,0.011288892
,5/2/2021 9:00,0,0,0,0,0,0,0,0.025400006,0.016933337,0,0.099836125,0,0
,5/2/2021 10:00,0,0,0,0,0,0,0,0,0,0,0.125588904,0,0
,5/2/2021 13:00,0,0,0,0,0,0,0,0.012699998,0.021166667,0.016933337,0,0,0.016933337
,5/2/2021 14:00,0,0,0,0,0,0,0,0.522463894,0.377472235,1.887008369,1.666875067,0.812800039,0.252941674
,5/2/2021 15:00,0,0,0,0,0,0,0,2.926644516,3.649486193,1.128888942,1.317625044,0.823383357,3.349272328
,5/2/2021 16:00,0,0,0,0,0,0,0,0.581025033,0.576086119,0.451202814,0.371122239,0.545747247,0.715786098
,5/2/2021 17:00,0,0,0,0,0,0,0,0,0.009524998,0,0.018344449,0.2084917,0.015875
,5/2/2021 18:00,0,0,0,0,0,0,0,0.544688933,0.525991697,0.403930583,0.438502775,0.391230599,0.499886142
,5/2/2021 19:00,0,0,0,0,0,0,0,0.565502793,0.515408352,0.312561128,0.063852778,0.245180574,0.547863926
,5/2/2021 20:00,0,0,0,0,0,0,0,0.248708341,0.273402812,0.366183362,0.295980585,0.196144457,0.298097263
,5/2/2021 21:00,0,0,0,0,0,0,0,1.072444477,0.948619504,0.719313921,0.571852808,1.048455578,0.838200056
,5/2/2021 22:00,0,0,0,0,0,0,0,0.423686156,0.36265557,0.502708378,0.369711133,0.80080557,0.379941708
,5/2/2021 23:00,0,0,0,0,0,0,0,0.6720417,0.698147236,0.85760284,0.908050019,0.951794482,0.724958362
,5/3/2021 0:00,0,0,0,0,0,0,0,0.740833377,0.694619481,0.907344478,0.865716707,0.981427826,0.750358383
,5/3/2021 1:00,0,0,0,0,0,0,0,0.716491712,0.679802819,0.718255573,0.716491727,0.948619487,0.664280638
,5/3/2021 2:00,0,0,0,0,0,0,0,0.426861118,0.425450025,0.480836129,0.464255596,0.600780601,0.4766028
,5/3/2021 3:00,0,0,0,0,0,0,0,0.299861123,0.27305004,0.299861134,0.328788894,0.534458415,0.26987503
,5/3/2021 4:00,0,0,0,0,0,0,0,0.34219447,0.326672264,0.355600055,0.40675281,0.588433375,0.329141698
,5/3/2021 5:00,0,0,0,0,0,0,0,0.352777801,0.318911124,0.439913904,0.490713926,0.654050017,0.311502791
,5/3/2021 6:00,0,0,0,0,0,0,0,0.428272254,0.42156948,0.440972242,0.496358347,0.694619519,0.432152789
,5/3/2021 7:00,0,0,0,0,0,0,0,0.351366684,0.368300016,0.352425014,0.32138055,0.718961169,0.365830574
,5/3/2021 8:00,0,0,0,0,0,0,0,0.213077802,0.156986126,0.29492223,0.291747244,0.783166728,0.165100003
,5/3/2021 9:00,0,0,0,0,0,0,0,0.215900004,0.136525007,0.273402803,0.236713916,0.612775022,0.133350006
,5/3/2021 10:00,0,0,0,0,0,0,0,0.263172237,0.257880579,0.28469169,0.33125835,0.619125038,0.239536145
,5/3/2021 11:00,0,0,0,0,0,0,0,0.224719477,0.183444468,0.315736105,0.216958369,0.784225041,0.193675017
,5/3/2021 12:00,0,0,0,0,0,0,0,0.215547258,0.206375014,0.377472215,0.274813923,0.699911116,0.208491686
,5/3/2021 13:00,0,0,0,0,0,0,0,0.318911129,0.259291683,0.555625041,0.431094471,0.802569486,0.253294476
,5/3/2021 14:00,0,0,0,0,0,0,0,0.277636131,0.207786133,0.480130602,0.31679447,0.742597229,0.196497231
,5/3/2021 15:00,0,0,0,0,0,0,0,0.435327781,0.340077789,0.670630598,0.511527763,0.8265584,0.26070279
,5/3/2021 16:00,0,0,0,0,0,0,0,0.764822278,0.776111169,1.032580581,1.090083354,1.128183363,0.713669518
,5/3/2021 17:00,0,0,0,0,0,0,0,0.744713926,0.648405592,0.713316733,0.664986131,0.814563903,0.622300004
,5/3/2021 18:00,0,0,0,0,0,0,0,0.516466698,0.529872255,0.372886123,0.343252813,0.813505562,0.514350015
,5/3/2021 19:00,0,0,0,0,0,0,0,0.327730555,0.284338889,0.184855581,0.195086128,0.628297275,0.309386127
,5/3/2021 20:00,0,0,0,0,0,0,0,0.339019472,0.282575024,0.16756947,0.074788888,0.566561171,0.293863912
,5/3/2021 21:00,0,0,0,0,0,0,0,0.028574997,0.065616675,0.017991664,0.008466665,0,0.032455563
,5/3/2021 22:00,0,0,0,0,0,0,0,0.185208352,0.172508348,0.20143614,0.186619452,0.416983346,0.154163903
,5/3/2021 23:00,0,0,0,0,0,0,0,0.262819476,0.162630572,0.200377777,0.037394453,0.056444441,0.18379723
,5/4/2021 10:00,0,0,0,0,0,0,0,0,0.001411111,0,0.03704167,0,0.001058333
,5/4/2021 11:00,0,0,0,0,0,0,0,0.018344443,0.073377776,0.063500008,0.075847226,0.038100004,0.028574995
,5/4/2021 12:00,0,0,0,0,0,0,0,0,0,0.095955561,0.029280554,0.270580564,0
,5/4/2021 13:00,0,0,0,0,0,0,0,0.153811118,0.107950014,0.347838915,0.272697234,0.686152809,0.126294444
,5/4/2021 14:00,0,0,0,0,0,0,0,0.160866677,0.107244449,0.298450019,0.167922236,0.352777806,0.105833333
,5/4/2021 15:00,0,0,0,0,0,0,0,0.057150006,0.049388891,0.178505564,0.082550004,0.101600004,0.046566668
,5/4/2021 16:00,0,0,0,0,0,0,0,0.068086115,0.062794447,0.083608341,0.213430562,0.167216674,0.037041665
,5/4/2021 17:00,0,0,0,0,0,0,0,0.291747231,0.242005566,0.108302775,0.207080552,0.034572225,0.190147246
,5/4/2021 19:00,0,0,0,0,0,0,0,0.029633336,0.033866664,0.034924997,0.070555554,0.073025006,0.012699997
,5/4/2021 20:00,0,0,0,0,0,0,0,0.364419474,0.365125002,0.364419456,0.548922242,0.185208343,0.255058338
,5/4/2021 21:00,0,0,0,0,0,0,0,0.122413887,0.113241673,0.039511109,0,0,0.10900834
,5/5/2021 5:00,0,0,0,0,0,0,0,0.013758331,0,0,0.025047222,0,0
,5/5/2021 6:00,0,0,0,0,0,0,0,0.214488908,0.172155568,0.089958335,0.209197234,0.150988903,0.100188895
,5/5/2021 7:00,0,0,0,0,0,0,0,0.13581944,0.091722223,0.272344455,0.071966678,0.347838917,0.056444443
,5/5/2021 8:00,0,0,0,0,0,0,0,0.076200006,0.02081389,0.112888894,0.081138895,0.129116685,0.011288892
,5/5/2021 9:00,0,0,0,0,0,0,0,0.148872239,0.153105566,0.130175003,0.387702812,0.250472229,0.134055561
,5/5/2021 10:00,0,0,0,0,0,0,0,0.092427787,0.143933333,0.0874889,0.153105573,0.160866674,0.104069455
,5/5/2021 11:00,0,0,0,0,0,0,0,0.59548889,0.678038929,0.620888912,0.553508345,0.52563891,0.810330594
,5/5/2021 12:00,0,0,0,0,0,0,0,0,0.007408332,0.075141682,0,0,0
,5/5/2021 13:00,0,0,0,0,0,0,0,0,0,0.011759259,0,0,0
,5/5/2021 14:00,0,0,0,0,0,0,0,0.026811112,0,0.192851864,0.069144457,0.185913905,0
,5/5/2021 15:00,0,0,0,0,0,0,0,0,0,0.146402793,0,0.138641671,0
,5/7/2021 10:00,0,0,0,0,0,0,0,0,0,0.005997221,0,0,0
,5/7/2021 11:00,0,0,0,0,0,0,0,0.021166663,0,0.015169442,0,0,0
,5/7/2021 12:00,0,0,0,0,0,0,0,0,0,0,0.049036119,0,0
,5/7/2021 13:00,0,0,0,0,0,0,0,0,0,0,0.09454445,0,0
,5/7/2021 14:00,0,0,0,0,0,0,0,0,0,0.016933337,0.068086109,0,0
,5/7/2021 15:00,0,0,0,0,0,0,0,0,0,0.003527777,0.11500556,0,0
,5/7/2021 16:00,0,0,0,0,0,0,0,0,0,0.05856112,0.137583346,0,0
,5/7/2021 17:00,0,0,0,0,0,0,0,0,0,0,0.019755557,0,0
,5/7/2021 18:00,0,0,0,0,0,0,0,0,0,0,0.036688895,0,0
,5/8/2021 15:00,0,0,0,0,0,0,0,0.001058333,0.004586112,0,0.070555561,0.203552785,0.002116667
,5/8/2021 16:00,0,0,0,0,0,0,0,0.041275,0.088547234,0.025400002,0.086077778,0.106891672,0.051505564
,5/8/2021 17:00,0,0,0,0,0,0,0,0,0,0.08607779,0,0,0
,5/9/2021 12:00,0,0,0,0,0,0,0,0.021166663,0.012699998,0,0,0,0.047977777
,5/9/2021 13:00,0,0,0,0,0,0,0,0,0,0,0.055033324,0,0.015522226
,5/9/2021 14:00,0,0,0,0,0,0,0,0,0,0,0.088899984,0.028575003,0.021166663
,5/9/2021 15:00,0,0,0,0,0,0,0,0,0,0,0.029633327,0.465313925,0
,5/9/2021 16:00,0,0,0,0,0,0,0,0.056444456,0.028222229,0.059619446,0.049388895,0.467077792,0.009524998
,5/9/2021 17:00,0,0,0,0,0,0,0,0.016933332,0,0.109713897,0.035630557,0.06067778,0.003174999
,5/9/2021 18:00,0,0,0,0,0,0,0,0.036688887,0.0381,0.008466665,0.035277778,0.12700001,0.0381
,5/9/2021 19:00,0,0,0,0,0,0,0,0.231069455,0.121002787,0.235655586,0.305858339,0.467077817,0.075847222
,5/9/2021 20:00,0,0,0,0,0,0,0,0.279752787,0.228952805,0.029633333,0.289277808,0,0.152400007
,5/9/2021 21:00,0,0,0,0,0,0,0,0,0,0,0.046566659,0,0.011641665
,5/9/2021 22:00,0,0,0,0,0,0,0,0.020108331,0.028575005,0.020108331,0.032808329,0,0
,5/9/2021 23:00,0,0,0,0,0,0,0,0.046919447,0.082902774,0.02010833,0.037041661,0,0.071966675
,5/10/2021 0:00,0,0,0,0,0,0,0,0.010583332,0.001411111,0.044450007,0.027516663,0.414161141,0.001058333
,5/10/2021 1:00,0,0,0,0,0,0,0,0.150283346,0.15381112,0.088194462,0.098072227,0.396522229,0.132997239
,5/10/2021 2:00,0,0,0,0,0,0,0,0.220486121,0.159808355,0.160161112,0.104775015,0.754238966,0.155574998
,5/10/2021 3:00,0,0,0,0,0,0,0,0.379941723,0.378177776,0.277283352,0.310444466,0.712963937,0.376413937
,5/10/2021 4:00,0,0,0,0,0,0,0,0.14040557,0.17885834,0.134055545,0.12946944,0.431094456,0.136877776
,5/10/2021 5:00,0,0,0,0,0,0,0,0.214841666,0.202847247,0.221544476,0.286455563,0.577850013,0.187325019
,5/10/2021 6:00,0,0,0,0,0,0,0,0.360891679,0.370416697,0.298097241,0.440619459,0.579966698,0.312561133
,5/10/2021 7:00,0,0,0,0,0,0,0,0.675922279,0.720019499,0.517172258,0.623711147,0.676980584,0.609952815
,5/10/2021 8:00,0,0,0,0,0,0,0,1.442508411,1.395236177,0.808213938,0.987777831,0.525638918,1.239308376
,5/10/2021 9:00,0,0,0,0,0,0,0,0.970491709,0.978252834,0.581377829,0.620183377,0.579966714,1.021997287
,5/10/2021 10:00,0,0,0,0,0,0,0,0.523875058,0.473780586,0.381352791,0.451202794,0.474133332,0.538338941
,5/10/2021 11:00,0,0,0,0,0,0,0,0.306916674,0.27940003,0.2497667,0.225777804,0.50165002,0.300919478
,5/10/2021 12:00,0,0,0,0,0,0,0,0.391936131,0.346427786,0.34043057,0.345722229,0.533400017,0.338666711
,5/10/2021 13:00,0,0,0,0,0,0,0,0.500238911,0.429683338,0.414866681,0.363713886,0.574675032,0.382763894
,5/10/2021 14:00,0,0,0,0,0,0,0,0.553155633,0.484716688,0.57008888,0.503413922,0.907697236,0.504119487
,5/10/2021 15:00,0,0,0,0,0,0,0,0.463902791,0.416277785,0.40886946,0.517172335,0.727427838,0.421216703
,5/10/2021 16:00,0,0,0,0,0,0,0,0.28469168,0.27058058,0.260350036,0.316794456,0.510469457,0.285044477
,5/10/2021 17:00,0,0,0,0,0,0,0,0.23495004,0.199319473,0.283986112,0.329847215,0.557036161,0.191205575
,5/10/2021 18:00,0,0,0,0,0,0,0,0.240947267,0.19332223,0.241300021,0.325613931,0.430388902,0.198966681
,5/10/2021 19:00,0,0,0,0,0,0,0,0.221544471,0.246238894,0.064911117,0.09489723,0.740833392,0.269522234
,5/10/2021 20:00,0,0,0,0,0,0,0,0.058208331,0.092780566,0.046566668,0.015874997,0.549627841,0.091369456
,5/10/2021 21:00,0,0,0,0,0,0,0,0,0,0,0.126999999,0.815975031,0
,5/10/2021 22:00,0,0,0,0,0,0,0,0,0,0.022224996,0.008466667,0.640291685,0
,5/10/2021 23:00,0,0,0,0,0,0,0,0,0,0.011641665,0,0.236361105,0
,5/11/2021 0:00,0,0,0,0,0,0,0,0,0,0.021166663,0,0.411338896,0
,5/11/2021 1:00,0,0,0,0,0,0,0,0,0,0,0,0.261055576,0
,5/11/2021 2:00,0,0,0,0,0,0,0,0.040922225,0.039511112,0.036688886,0,0.176388905,0.051152785
,5/11/2021 3:00,0,0,0,0,0,0,0,0.348191705,0.330905579,0.220133371,0.146050004,0.49671114,0.28222225
,5/11/2021 4:00,0,0,0,0,0,0,0,0.213430565,0.218016674,0.004233332,0.057150006,0.595841738,0.222602794
,5/11/2021 5:00,0,0,0,0,0,0,0,0.021166663,0,0.097366671,0.092780568,0.802569472,0
,5/11/2021 6:00,0,0,0,0,0,0,0,0.029633329,0.028222229,0.091369452,0.118180545,0.68297778,0.021166663
,5/11/2021 7:00,0,0,0,0,0,0,0,0.021166663,0,0.135819443,0.443794508,0.891116724,0
,5/11/2021 8:00,0,0,0,0,0,0,0,0,0,0,0,0.827616712,0
,5/11/2021 9:00,0,0,0,0,0,0,0,0.01411111,0.005291666,0.086430557,0.114299997,0.925688937,0.005291666
,5/11/2021 10:00,0,0,0,0,0,0,0,0.396875045,0.317852814,0.548569488,0.306211124,0.552097222,0.34184167
,5/11/2021 11:00,0,0,0,0,0,0,0,0.322086141,0.249766663,0.387702789,0.123119443,0.638880579,0.215900008
,5/11/2021 12:00,0,0,0,0,0,0,0,0.470605585,0.393700028,0.459316662,0.37570834,0.638175028,0.399697235
,5/11/2021 13:00,0,0,0,0,0,0,0,0.440619468,0.395816677,0.409222277,0.323144454,0.939800045,0.402872238
,5/11/2021 14:00,0,0,0,0,0,0,0,0.178858352,0.220486148,0.171097242,0.223308373,0.722841705,0.264230575
,5/11/2021 15:00,0,0,0,0,0,0,0,0.173566684,0.128763886,0.2049639,0.104775012,0.346427796,0.177800007
,5/11/2021 16:00,0,0,0,0,0,0,0,0.187677804,0.176388895,0.124530564,0.167922239,0.543042575,0.225777788
,5/11/2021 17:00,0,0,0,0,0,0,0,0.174625019,0.14887222,0.316088888,0.357363901,0.809860229,0.094191661
,5/11/2021 18:00,0,0,0,0,0,0,0,0.409575004,0.309738894,0.639233381,0.191558342,0.53093055,0.271286137
,5/11/2021 19:00,0,0,0,0,0,0,0,0,0.008466665,0,0.011288892,0,0
,5/11/2021 20:00,0,0,0,0,0,0,0,0,0,0.022577776,0,0,0
,5/12/2021 11:00,0,0,0,0,0,0,0,0,0,0,0.01693333,0,0
,5/12/2021 12:00,0,0,0,0,0,0,0,0.029633332,0,0.016933338,0.043744446,0,0.011288888
,5/12/2021 13:00,0,0,0,0,0,0,0,0.046566676,0.046566669,0.015522224,0.040922226,0,0.0381
,5/13/2021 12:00,0,0,0,0,0,0,0,0,0,0.015875,0.027516673,0,0
,5/13/2021 13:00,0,0,0,0,0,0,0,0.005644446,0,0.06455834,0.086430569,0,0
,5/13/2021 14:00,0,0,0,0,0,0,0,0.011288891,0,0.055033338,0.165452791,0,0.018344444
,5/13/2021 15:00,0,0,0,0,0,0,0,0.036688894,0.01693333,0.039511114,0.119944461,0,0.04092223
,5/13/2021 16:00,0,0,0,0,0,0,0,0,0,0,0.028222226,0,0
,5/13/2021 19:00,0,0,0,0,0,0,0,0,0,0,0.066675002,0,0
,5/13/2021 20:00,0,0,0,0,0,0,0,0,0,0,0.043391667,0,0
,5/14/2021 9:00,0,0,0,0,0,0,0,0,0,0,0.002822222,0,0
,5/14/2021 10:00,0,0,0,0,0,0,0,0,0,0.012699998,0.086077781,0,0
,5/14/2021 11:00,0,0,0,0,0,0,0,0,0,0.043744446,0.067733343,0,0
,5/14/2021 12:00,0,0,0,0,0,0,0,0,0,0,0.053269446,0,0
,5/14/2021 13:00,0,0,0,0,0,0,0,0.040922227,0.03951111,0,0.094897239,0.055033341,0.042333334
,5/14/2021 15:00,0,0,0,0,0,0,0,0.074788893,0.047977777,0.402166663,0.233891676,0.320675016,0.028575003
,5/14/2021 16:00,0,0,0,0,0,0,0,0.757766714,0.596900033,0.920044457,0.681566716,0.876300017,0.565855572
,5/14/2021 17:00,0,0,0,0,0,0,0,0.103011106,0.117122226,0.110066665,0.103363898,0.260702791,0.191558341
,5/14/2021 18:00,0,0,0,0,0,0,0,1.102430562,0.977900053,0.971550033,1.587147242,1.450975044,0.866775048
,5/14/2021 19:00,0,0,0,0,0,0,0,0.222250001,0.196614821,0.053269446,0.051858337,0.184150011,0.209902786
,5/14/2021 20:00,0,0,0,0,0,0,0,0.053975006,0.017874075,0.056091675,0.043038895,0.046919447,0
,5/15/2021 11:00,0,0,0,0,0,0,0,0.018344449,0.001763889,0.094544455,0.049036112,0.008819444,0.001058333
,5/15/2021 12:00,0,0,0,0,0,0,0,0.170744458,0.215429637,0.261761123,0.606425022,0.243416673,0.202141665
,5/15/2021 13:00,0,0,0,0,0,0,0,0.011288891,0.01987315,0.047272232,0.098072233,0.015875,0
,5/15/2021 15:00,0,0,0,0,0,0,0,0.049388896,0.029633339,0.032455561,0.028222222,0.029633335,0.0381
,5/15/2021 16:00,0,0,0,0,0,0,0,2.61937507,2.337505586,0.764822267,0.458611132,0.258233349,3.47980014
,5/15/2021 17:00,0,0,0,0,0,0,0,0.012347222,0.01481667,0,0,0,0.019755554
,5/16/2021 10:00,0,0,0,0,0,0,0,0,0,0,0.025400003,0,0
,5/16/2021 11:00,0,0,0,0,0,0,0,0.127352783,0.045155552,0.248002795,0.095602785,0.011288888,0.024694447
,5/16/2021 12:00,0,0,0,0,0,0,0,0.245180573,0.162277782,0.401108357,0.196497226,0,0.11782779
,5/16/2021 13:00,0,0,0,0,0,0,0,0,0,0,0.001058333,0,0
,5/16/2021 14:00,0,0,0,0,0,0,0,0.029986118,0.024694444,0.14746111,0.229658358,0.189088902,0.003175
,5/16/2021 15:00,0,0,0,0,0,0,0,0.274813917,0.203905566,0.254705553,0.414161123,0.436033363,0.143580567
,5/16/2021 16:00,0,0,0,0,0,0,0,0.002469445,0,0,0.016933337,0,0.025400003
,5/16/2021 17:00,0,0,0,0,0,0,0,0.017286112,0,0.441677789,0,0,0
,5/16/2021 18:00,0,0,0,0,0,0,0,0,0,0.160866673,0.054680551,0.134055563,0
,5/16/2021 19:00,0,0,0,0,0,0,0,0,0,0,0.038452781,0,0
,5/17/2021 13:00,0,0,0,0,0,0,0,0,0,0.062441673,0.102305559,0,0
,5/17/2021 14:00,0,0,0,0,0,0,0,0,0,0.187325018,0.813505574,0.191911123,0
,5/17/2021 16:00,0,0,0,0,0,0,0,0,0,0,0.010583336,0.202141689,0
,5/17/2021 17:00,0,0,0,0,0,0,0,1.737430606,1.883480613,0.653344467,1.020938931,0.574675031,1.283405602
,5/17/2021 18:00,0,0,0,0,0,0,0,0.418747228,0.557741695,0.122766671,0.382411131,0.151694446,0.459316692
,5/19/2021 9:00,0,0,0,0,0,0,0,0,0,0,0.008819444,0,0
,5/19/2021 10:00,0,0,0,0,0,0,0,0.107949995,0.038452778,2.665236174,4.376913957,2.123722255,0
,5/19/2021 11:00,0,0,0,0,0,0,0,0.880533365,0.328436131,4.006144585,3.756025093,0.748241669,0
,5/19/2021 12:00,0,0,0,0,0,0,0,0.151694454,0.045155564,1.883127838,0.887588928,1.564569525,0
,5/19/2021 13:00,0,0,0,0,0,0,0,0.042333335,0.08995834,0.109713902,0.109361116,0,0.033513891
,5/19/2021 14:00,0,0,0,0,0,0,0,0.39652224,0.330552801,0,0.036336115,0,0.147108341
,5/20/2021 13:00,0,0,0,0,0,0,0,0.016933337,0.056444451,0,0.007055556,0,0.11712223
,5/20/2021 14:00,0,0,0,0,0,0,0,0.011994443,0.001411111,0,0.083255563,0.025400003,0.070555565
,5/20/2021 15:00,0,0,0,0,0,0,0,0.11500556,0.059266672,0.077611128,0.079022227,0.062088897,0.119944451
,5/21/2021 12:00,0,0,0,0,0,0,0,0.003410186,0,0.004115741,0.042333337,0,0
,5/21/2021 13:00,0,0,0,0,0,0,0,0.027987041,0.008819444,0.045978709,0.097719453,0,0
,5/21/2021 14:00,0,0,0,0,0,0,0,0.022225002,0.012347222,0.037394453,0.037747225,0,0.009407407
,5/21/2021 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0.018814815
,5/22/2021 12:00,0,0,0,0,0,0,0,0.039511107,0.031044442,0.031044442,0,0,0
,5/22/2021 13:00,0,0,0,0,0,0,0,0.008466665,0.019755557,0,0,0,0.038100004
,5/22/2021 14:00,0,0,0,0,0,0,0,0.141111118,0.11006667,0.203200008,0.134055558,0,0.053622225
,5/22/2021 15:00,0,0,0,0,0,0,0,0.196497231,0.139347227,0.243063906,0.188383344,0.152752776,0.091722229
,5/22/2021 16:00,0,0,0,0,0,0,0,0.833613899,0.77081948,0.907697254,1.141588905,1.000125027,0.750711122
,5/22/2021 17:00,0,0,0,0,0,0,0,0.837847254,0.687211131,0.758119475,0.684388914,0.76517503,0.540455601
,5/22/2021 18:00,0,0,0,0,0,0,0,0.886177809,0.76164724,0.97684172,1.285522271,0.698147263,0.720725022
,5/22/2021 19:00,0,0,0,0,0,0,0,0.530930584,0.47025279,0.521405567,0.653344456,0,0.432152797
,5/22/2021 20:00,0,0,0,0,0,0,0,0.079022227,0.059266664,0,0,0,0.062088897
,5/22/2021 22:00,0,0,0,0,0,0,0,0,0,0.083255557,0.124177797,0,0
,5/22/2021 23:00,0,0,0,0,0,0,0,0.331611139,0.254000007,0.281516673,0.255763899,0.211666667,0.259997233
,5/23/2021 0:00,0,0,0,0,0,0,0,1.623483371,1.502127833,1.377950044,1.25271393,0.956027781,1.558219488
,5/23/2021 1:00,0,0,0,0,0,0,0,0,0.004233334,0,0,0,0.006350002
,5/23/2021 9:00,0,0,0,0,0,0,0,0,0,0,0.01128889,0,0.019755557
,5/23/2021 10:00,0,0,0,0,0,0,0,0.138288898,0.12982222,0.097366675,0.241300031,0.128411123,0.180622232
,5/23/2021 11:00,0,0,0,0,0,0,0,0.007055557,0.007055557,0.070555559,0.057855562,0.125941679,0.040216668
,5/23/2021 12:00,0,0,0,0,0,0,0,0.379588908,0.79445557,0.082902779,0.177800009,0.116769449,1.083027808
,5/23/2021 13:00,0,0,0,0,0,0,0,0,0,0.04550833,0.007055556,0.036688894,0
,5/23/2021 14:00,0,0,0,0,0,0,0,0,0,0.02257778,0.067733336,0,0
,5/28/2021 16:00,0,0,0,0,0,0,0,0,0,0,0.009524998,0,0
,5/28/2021 17:00,0,0,0,0,0,0,0,0,0,0,0.003174999,0,0
,5/29/2021 12:00,0,0,0,0,0,0,0,0,0,0,0.007055557,0,0
,5/29/2021 13:00,0,0,0,0,0,0,0,0.452261121,0.322086109,0.448027796,0.327377792,0.297744456,0.320322251
,5/29/2021 14:00,0,0,0,0,0,0,0,0.838552809,0.808566696,0.607483368,2.992613994,1.247422259,0.824088933
,5/29/2021 15:00,0,0,0,0,0,0,0,0.322791687,0.557036126,0.407811125,0.493888894,0.494241687,0.494359268
,5/29/2021 16:00,0,0,0,0,0,0,0,0.134055572,0.140758344,0.050800012,0.444852807,0.208844453,0.009407407
,5/29/2021 17:00,0,0,0,0,0,0,0,0.324555566,0.28645557,0.204258342,0.387702792,0.223308349,0.321733335
,5/29/2021 18:00,0,0,0,0,0,0,0,0.899583382,0.796219498,0.77081948,0.920397265,0.788105563,1.06115561
,5/30/2021 5:00,0,0,0,0,0,0,0,0,0,0,0.009877778,0,0
,5/30/2021 6:00,0,0,0,0,0,0,0,0.007055557,0,0.094191667,0.180622224,0.169686128,0
,5/30/2021 7:00,0,0,0,0,0,0,0,0.294922241,0.283280579,0.314325026,0.565502805,0.422275042,0.24200558
,5/30/2021 8:00,0,0,0,0,0,0,0,0.261761124,0.198613907,0.437091669,0.955675053,0.437091676,0.213430562
,5/30/2021 9:00,0,0,0,0,0,0,0,0.797983375,0.885825053,0.592313969,0.730602828,0.555977819,0.767997257
,5/30/2021 10:00,0,0,0,0,0,0,0,0.474133353,0.456847248,0.593372216,0.567619463,0.625122258,0.395463905
,5/30/2021 11:00,0,0,0,0,0,0,0,0.046566663,0,0.025400006,0,0.482952783,0.046919444
,5/30/2021 12:00,0,0,0,0,0,0,0,0.189088904,0.196144459,0.178152783,0.166511124,0.51681947,0.167569443
,5/30/2021 13:00,0,0,0,0,0,0,0,0.347133351,0.249413907,0.379941675,0.319263913,0.597605596,0.346427796
,5/30/2021 14:00,0,0,0,0,0,0,0,0.792691683,0.913341681,0.607483396,0.898172237,0.895350042,0.899230583
