@T,temporal_additional,,,,,,,,,,,,,,,,,,,,,,,,
name,temporal_additional.csv,,,,,,,,,,,,,,,,,,,,,,,,
description,additional temporal parameters,,,,,,,,,,,,,,,,,,,,,,,,
context-type,temporal,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
unit,m3/s,,,,,,,,,,,,,,,,,,,,,,,,
missing_val,-9999,,,,,,,,,,,,,,,,,,,,,,,,
date_start,1/2/2021 0:00,,,,,,,,,,,,,,,,,,,,,,,,
date_end,12/31/2022 0:00,,,,,,,,,,,,,,,,,,,,,,,,
date_format,dd.MM.yyyy ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
@H,date,enableSubDaily,B_ME,B_MM,B_MW,B_UE,B_UW,MRMS_12,MRMS_13,MRMS_17,MRMS_18,,MRMS_11,,MRMS_16,,,MRMS_19,MRMS_21,MRMS_22,MRMS_23,MRMS_27,MRMS_28,MRMS_32,MRMS_33
,1/4/2022 14:00,,0,0,0,0,0,0,0,0.032808328,0,,0.021872227,,0.021872227,,,0,0.032808328,0.021872227,0,0.032808328,0.005644446,0.032808327,0.021872227
,1/4/2022 15:00,,0,0,0,0,0,0.01905,0.01905,0.09454445,0.029280559,,0.077258335,,0.083608336,,,0.016933337,0.111830554,0.086430549,0.037747227,0.109361123,0.080080557,0.111830562,0.083255562
,1/4/2022 16:00,,0,0,0,0,0,0.155575001,0.110772229,0.225425046,0.110419451,,0.182033365,,0.232480572,,,0.098777777,0.250825029,0.249061131,0.19473335,0.267052802,0.160866671,0.234950013,0.198613923
,1/4/2022 17:00,,0,0,0,0,0,0.107244442,0.052211117,0.140052785,0.055033338,,0.126999993,,0.15345834,,,0.130880548,0.152400007,0.132997219,0.114652782,0.132997219,0.156633342,0.160866674,0.174977778
,1/4/2022 18:00,,0,0,0,0,0,0.048330548,0.056444445,0.03951112,0.052211116,,0.096308323,,0.125941681,,,0.086430545,0.122766681,0.057855557,0.029633328,0.057855557,0.107244436,0.115711105,0.108655556
,1/4/2022 19:00,,0,0,0,0,0,0.087136115,0.088547235,0.134055571,0.088547235,,0.132291659,,0.174977797,,,0.073024991,0.182386124,0.162277803,0.107244455,0.16968613,0.134408323,0.201083345,0.171450026
,1/4/2022 20:00,,0,0,0,0,0,0.158397233,0.145344457,0.179211129,0.148166677,,0.168275016,,0.168275015,,,0.104775003,0.070202783,0.179563907,0.179211129,0.189088897,0.159102784,0.18732501,0.183091684
,1/4/2022 21:00,,0,0,0,0,0,0.13299723,0.086783322,0.121708353,0.086783322,,0.132291674,,0.111125016,,,0.042333332,0,0.114299998,0.121708353,0.114299998,0.100894446,0.12735279,0.1160639
,1/4/2022 22:00,,0,0,0,0,0,0.121002776,0.110419449,0.164041672,0.107597229,,0.093133317,,0.122061116,,,0.117827791,0.10336389,0.132291674,0.151341674,0.136172234,0.14181665,0.163336127,0.14181665
,1/4/2022 23:00,,0,0,0,0,0,0.033161118,0.022930557,0.047977785,0.022930557,,0.05256389,,0.061736105,,,0.031750004,0.047625005,0.058561112,0.053622231,0.063852784,0.051152784,0.10759722,0.058208332
,1/5/2022 0:00,,0,0,0,0,0,0.069144454,0.076552782,0.080080562,0.076552781,,0.039511109,,0.02010833,,,0.088900007,0.022577778,0.027516668,0.057150005,0.027516668,0.077611116,0.101247214,0.063500002
,1/5/2022 1:00,,0,0,0,0,0,0.01693333,0,0.011641665,0.008466665,,0.012699998,,0.012699998,,,0,0.008466665,0.012699998,0.010583332,0.012699998,0.012699998,0.029633328,0.012699998
,1/5/2022 2:00,,0,0,0,0,0,0.072672231,0.064205564,0.119591668,0.061383342,,0.076199987,,0.073377781,,,0.073377779,0.076200008,0.139347238,0.098072227,0.149225019,0.104069436,0.190500029,0.142169451
,1/5/2022 3:00,,0,0,0,0,0,0.10583334,0.06985,0.121708333,0.081138888,,0.092780551,,0.127000012,,,0.05856112,0.093133344,0.11041944,0.092075015,0.11041944,0.107244435,0.156280577,0.11429998
,1/5/2022 4:00,,0,0,0,0,0,0.098072243,0.073024995,0.150636121,0.073024995,,0.125941664,,0.175683356,,,0.097719457,0.179916695,0.160866682,0.116769461,0.172155573,0.126999992,0.201436142,0.152752784
,1/5/2022 5:00,,0,0,0,0,0,0.038100005,0.041627777,0.094897226,0.043038887,,0.073377789,,0.116416667,,,0.076199997,0.055738893,0.105833339,0.083961125,0.105833339,0.110419437,0.176388895,0.137583354
,1/5/2022 6:00,,0,0,0,0,0,0.062088889,0.095250001,0.166158349,0.096661111,,0.062088897,,0.056444451,,,0.125588879,0.026811112,0.150636119,0.137936124,0.157691684,0.133702777,0.184502796,0.160161122
,1/5/2022 7:00,,0,0,0,0,0,0.081491677,0.074436121,0.117475007,0.07584723,,0.066322216,,0.131233342,,,0.12417777,0.129469449,0.125588875,0.108655549,0.129822214,0.138641664,0.206022251,0.176388923
,1/5/2022 8:00,,0,0,0,0,0,0.09877777,0.074788895,0.136877799,0.087841662,,0.095955548,,0.172508349,,,0.134055544,0.175683349,0.142875016,0.107244435,0.142875016,0.160866695,0.176388902,0.165100024
,1/5/2022 9:00,,0,0,0,0,0,0.122766649,0.116416667,0.210961153,0.131586097,,0.179563902,,0.226130593,,,0.143933326,0.230363923,0.223308365,0.168627775,0.227541695,0.177800033,0.237772229,0.220486133
,1/5/2022 10:00,,0,0,0,0,0,0.089958327,0.101599995,0.154516667,0.084666657,,0.144991664,,0.204258366,,,0.087841651,0.204258366,0.199672232,0.129469455,0.199672232,0.144991672,0.182386124,0.178858344
,1/5/2022 11:00,,0,0,0,0,0,0.078316664,0.067733338,0.122766691,0.067733338,,0.123825008,,0.178505563,,,0.089958332,0.182738902,0.179211115,0.093133324,0.186266681,0.124177773,0.188736129,0.167569463
,1/5/2022 12:00,,0,0,0,0,0,0.102305561,0.097366684,0.178858347,0.103011122,,0.138994458,,0.178858347,,,0.152047233,0.183091686,0.178858356,0.153458344,0.183091686,0.172861132,0.202847249,0.183797233
,1/5/2022 13:00,,0,0,0,0,0,0.1255889,0.123472231,0.187677783,0.124883348,,0.190852794,,0.2430639,,,0.149577792,0.255763911,0.243769446,0.173213897,0.250825011,0.180622241,0.264936137,0.228247222
,1/5/2022 14:00,,0,0,0,0,0,0.287513902,0.292452795,0.303388905,0.296686125,,0.282575009,,0.272344462,,,0.292100022,0.28222224,0.302683368,0.285044452,0.306916698,0.309738933,0.287161127,0.304800039
,1/5/2022 15:00,,0,0,0,0,0,0.330200028,0.353483352,0.415219456,0.360538901,,0.351013891,,0.41910003,,,0.326319466,0.436033361,0.432152804,0.38558614,0.440619462,0.366536118,0.446263908,0.396522257
,1/5/2022 16:00,,0,0,0,0,0,0.464961172,0.474133351,0.536222228,0.471311132,,0.503061149,,0.514350073,,,0.626886136,0.522816731,0.550333366,0.517877801,0.554566696,0.540102821,0.566561139,0.548216711
,1/5/2022 17:00,,0,0,0,0,0,0.245886115,0.202494464,0.28081111,0.198261124,,0.302683354,,0.347486143,,,0.180622225,0.348897256,0.322438901,0.269875009,0.322438901,0.250825024,0.33549168,0.293158347
,1/5/2022 18:00,,0,0,0,0,0,0.219075022,0.206727805,0.234597247,0.218016684,,0.233186134,,0.232480586,,,0.209902804,0.235302812,0.261408346,0.227188905,0.261408346,0.227188918,0.239536129,0.240241687
,1/5/2022 19:00,,0,0,0,0,0,0.333022246,0.311855559,0.350661136,0.317499999,,0.323850034,,0.288925008,,,0.34466394,0.288925008,0.349250008,0.312913896,0.349250008,0.340077809,0.317852822,0.322791691
,1/5/2022 20:00,,0,0,0,0,0,0.366536123,0.395816674,0.382763901,0.397580562,,0.337961148,,0.324555575,,,0.531283371,0.324555575,0.355952798,0.353130593,0.355952798,0.448027809,0.383116701,0.412044503
,1/5/2022 21:00,,0,0,0,0,0,0.329141656,0.330552798,0.344311147,0.33302224,,0.246238903,,0.177094454,,,0.297744453,0.177094454,0.241652806,0.330200035,0.241652806,0.337255564,0.29210001,0.330200025
,1/5/2022 22:00,,0,0,0,0,0,0.254352813,0.211666687,0.244475025,0.215900016,,0.238477799,,0.26493613,,,0.176388908,0.26493613,0.300566692,0.244475025,0.300566692,0.240241673,0.274813906,0.265641685
,1/5/2022 23:00,,0,0,0,0,0,0.232127817,0.20637502,0.23283336,0.212019458,,0.21731112,,0.234597254,,,0.190852789,0.234597254,0.242005567,0.238477799,0.242005567,0.230011134,0.236713911,0.235655563
,1/6/2022 0:00,,0,0,0,0,0,0.255763931,0.232833363,0.262466702,0.242711154,,0.230011137,,0.238477815,,,0.207433338,0.238477815,0.250119496,0.262466702,0.250119496,0.232833363,0.241300033,0.241300042
,1/6/2022 1:00,,0,0,0,0,0,0.162983345,0.157338906,0.168980576,0.157338906,,0.122061119,,0.17568335,,,0.147461113,0.17568335,0.175683354,0.168980576,0.175683354,0.147461113,0.147813893,0.167569464
,1/6/2022 2:00,,0,0,0,0,0,0.125588894,0.142522224,0.159455582,0.142522224,,0.110066648,,0.152400017,,,0.158044456,0.152400017,0.165100035,0.159455582,0.165100035,0.152400002,0.153458337,0.163688908
,1/6/2022 3:00,,0,0,0,0,0,0.155927764,0.152047213,0.165805576,0.152047213,,0.152752777,,0.17533057,,,0.160866659,0.17533057,0.182738904,0.178505574,0.182738904,0.170391674,0.17885835,0.196850036
,1/6/2022 4:00,,0,0,0,0,0,0.195438916,0.198261147,0.190852789,0.198261147,,0.183444472,,0.197202812,,,0.214841687,0.201436141,0.195086128,0.196497241,0.195086128,0.198261147,0.199319481,0.207786154
,1/6/2022 5:00,,0,0,0,0,0,0.178505558,0.203200021,0.20849169,0.204611131,,0.183797249,,0.185208349,,,0.247297246,0.185208349,0.191558347,0.20849169,0.191558347,0.224719469,0.187325018,0.21554724
,1/6/2022 6:00,,0,0,0,0,0,0.266700023,0.263172231,0.30127225,0.258938902,,0.272697227,,0.253647247,,,0.219427802,0.252236137,0.296686126,0.292452796,0.296686126,0.274461127,0.267405586,0.292100024
,1/6/2022 7:00,,0,0,0,0,0,0.264230562,0.310444466,0.301977786,0.310444466,,0.243416683,,0.208844467,,,0.301272253,0.208844467,0.269169457,0.28469168,0.269169457,0.331963878,0.261055575,0.319616679
,1/6/2022 8:00,,0,0,0,0,0,0.04339166,0.009524999,0.023988888,0.009524999,,0.007055557,,0.013052777,,,0.038099994,0.013052777,0.01128889,0.023988888,0.01128889,0.023988888,0.028222221,0.023988888
,1/6/2022 9:00,,0,0,0,0,0,0.13723055,0.147108342,0.160866671,0.147108342,,0.14957778,,0.159102791,,,0.167216679,0.146402793,0.16016112,0.16933334,0.164394452,0.176741683,0.159808348,0.182738913
,1/6/2022 10:00,,0,0,0,0,0,0.122766663,0.126647227,0.134055561,0.126647227,,0.136877784,,0.157691667,,,0.160161115,0.141111113,0.147461122,0.136877788,0.147461122,0.158749999,0.176036126,0.173919455
,1/6/2022 11:00,,0,0,0,0,0,0.107244447,0.109008329,0.162277788,0.104774989,,0.12841113,,0.171097237,,,0.171097243,0.11006668,0.194733354,0.156633336,0.194733354,0.18379725,0.209902815,0.215900036
,1/6/2022 12:00,,0,0,0,0,0.9,0.042333332,0.016933331,0.029633328,0.016933331,,0.035277778,,0.052211117,,,0.071966661,0.046566671,0.038100001,0.033866661,0.038100001,0.090311098,0.121355557,0.110419435
,1/6/2022 13:00,,0,0,6,0,2.1,0.091369439,0.043391659,0.115711121,0.043391659,,0.094191658,,0.101600009,,,0.060677777,0.076200001,0.132644459,0.097366671,0.132644459,0.10124721,0.167922233,0.128058333
,1/6/2022 14:00,,0,0,0,0,1.2,0.046566658,0.05397499,0.052211118,0.066674988,,0.067733326,,0.087488898,,,0.025399995,0.071966672,0.077258324,0.052211112,0.08008055,0.084666659,0.12276665,0.110066658
,1/6/2022 15:00,,0,0,0,0,0.6,0.067733321,0.039511106,0.108655549,0.042333326,,0.086077774,,0.08607778,,,0.01693333,0.016933331,0.100541672,0.117122215,0.100541672,0.058208331,0.104774982,0.085019441
,1/6/2022 16:00,,0,0,0,0,0,0.085019439,0.039511107,0.069144443,0.042333327,,0.073730548,,0.081491673,,,0.056091658,0.011288892,0.079022214,0.069144443,0.079022214,0.087136106,0.101247223,0.100188896
,1/6/2022 17:00,,0,0,0,0,0,0.112888888,0.098777772,0.136524992,0.098777772,,0.127000019,,0.174977807,,,0.056444444,0,0.145697226,0.136524992,0.145697226,0.151341681,0.167216693,0.164747232
,1/6/2022 18:00,,0,0,0,0,0,0.160513903,0.212725022,0.273755575,0.204258354,,0.167922234,,0.208491693,,,0.16651113,0,0.244827775,0.265288906,0.244827775,0.232833377,0.242358351,0.246591684
,1/6/2022 19:00,,0,0,0,0,0,0.053974997,0.096308317,0.137230562,0.096308317,,0.056444438,,0.079022223,,,0.10618611,0,0.110419452,0.137230562,0.110419452,0.125588901,0.146755579,0.12982223
,1/6/2022 20:00,,0,0,0,0,0,0.07196666,0.062441659,0.038099996,0.062441659,,0.068086112,,0.072319451,,,0.035983341,0,0.05185833,0.038099996,0.05185833,0.073025,0.073025,0.085724998
,1/6/2022 21:00,,0,0,0,0,0,0.060677775,0.071613885,0.091722215,0.071613885,,0.075847219,,0.109713887,,,0.048683338,0,0.093486123,0.091722215,0.093486123,0.094897229,0.124530558,0.116063895
,1/7/2022 8:00,,0,0,0,0,0.1,0,0,0,0,,0,,0,,,0,0,0,0,0,0,0,0
,1/7/2022 9:00,,0,0,0,0,0.2,0,0,0,0,,0,,0,,,0,0,0,0,0,0,0,0
,1/7/2022 10:00,,0,0,0,0,0.3,0,0,0,0,,0,,0,,,0,0,0,0,0,0,0,0
,1/7/2022 12:00,,0,0,0,0,0.3,0,0,0,0,,0,,0,,,0,0,0,0,0,0,0,0
,1/7/2022 13:00,,0,0,0,0,0.3,0,0,0,0,,0,,0,,,0,0,0,0,0,0,0,0
,1/8/2022 5:00,,0,0,0,0,0,0,0,0.012699998,0,,0,,0,,,0.054680555,0,0.012699998,0.012699998,0.012699998,0.053975004,0.075494456,0.063852786
,1/8/2022 6:00,,0,0,0,0,0,0.056091657,0.066322216,0.124177778,0.066322216,,0.059266664,,0.094191654,,,0.202141687,0,0.147461111,0.119591661,0.15028333,0.228247237,0.27375559,0.261055556
,1/8/2022 7:00,,0,0,0,0,0,0.261055555,0.277636119,0.361950019,0.279047229,,0.300919474,,0.36053892,,,0.301977802,0.37465002,0.404283374,0.335138903,0.418394486,0.400050016,0.498122249,0.474486132
,1/8/2022 8:00,,0,0,0,0,0,0.02010833,0.011641665,0.027516672,0.011641665,,0.077258331,,0.115358338,,,0.028222223,0.050094444,0.06632222,0.02363611,0.06632222,0.044450006,0.146050002,0.12065
,1/8/2022 11:00,,0,0,0.6,0,0,0,0,0,0,,0,,0,,,0,0,0,0,0,0,0.016933331,0
,1/14/2022 6:00,,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0,0,0,0,0.016933331,0,0.016933331
,1/14/2022 7:00,,0,0,0,0,0,0.082902779,0.071613896,0.103011122,0.071613896,,0.100188902,,0.132997235,,,0.064558337,0.134408355,0.141816675,0.103011122,0.144638901,0.081491663,0.138994456,0.124883344
,1/14/2022 8:00,,0,0,0,0,0,0.092075012,0.075141675,0.112536117,0.079375004,,0.108655552,,0.160513893,,,0.094897236,0.167569442,0.137230573,0.119591686,0.142875012,0.125588897,0.155575011,0.149930572
,1/14/2022 9:00,,0,0,0,0,0,0.152400014,0.14499167,0.239888889,0.147813894,,0.207433345,,0.224366672,,,0.168275006,0.228600022,0.244475015,0.225777788,0.250119481,0.208844461,0.287866664,0.255411129
,1/14/2022 10:00,,0,0,0,0,0,0.171802788,0.14005278,0.176741671,0.148519445,,0.156633324,,0.159808349,,,0.191558355,0.12170834,0.161924991,0.172508341,0.161924991,0.178152787,0.177094454,0.185208342
,1/14/2022 11:00,,0,0,0,0,0,0.069144446,0.068791678,0.096308353,0.068791678,,0.117122245,,0.128058336,,,0.058913892,0.128058336,0.089605555,0.096308353,0.089605555,0.097366671,0.159102774,0.120650007
,1/14/2022 12:00,,0,0,0,0,0,0.202494453,0.171097226,0.268111127,0.168274999,,0.225777799,,0.310797218,,,0.175683317,0.306563889,0.343252804,0.268111127,0.343252804,0.224366711,0.413455581,0.309033354
,1/14/2022 13:00,,0,0,0,0,0,0.105480557,0.083255556,0.160513909,0.079022223,,0.139700027,,0.222602791,,,0.029280553,0.226836131,0.251883363,0.159102799,0.251883363,0.128411135,0.256822268,0.213783359
,1/14/2022 18:00,,0,0,0,0,0,0.012699998,0,0.018344449,0,,0.013758331,,0.018344449,,,0.032455558,0.007055557,0.013758331,0.013758331,0.013758331,0.013758331,0.013758331,0.005291666
,1/14/2022 19:00,,0,0,0,0,0,0.095955547,0.08748891,0.186266697,0.105833337,,0.170744453,,0.188030568,,,0.115711115,0.192263907,0.191558362,0.150988888,0.191558362,0.175330569,0.201436122,0.186972247
,1/14/2022 20:00,,0,0,0,0,0,0,0,0.023988888,0,,0.021519443,,0.04621389,,,0,0.041980558,0.037394453,0.021519443,0.037394453,0.022577778,0.072672221,0.037747225
,1/15/2022 0:00,,0,0,0,0,0,0.01693333,0.01693333,0,0.01693333,,0.01693333,,0,,,0,0,0,0,0,0,0,0
,1/19/2022 12:00,,0,0,0,0,0,0,0.005644444,0,0.005644444,,0,,0,,,0,0,0,0,0,0.005644444,0,0
,1/19/2022 13:00,,0,0,0,0,0,0,0.011288887,0,0.011288887,,0,,0,,,0,0,0,0,0,0.011288887,0,0
,1/19/2022 18:00,,0,0,0,0,0,0,0,0.012699998,0,,0.012699998,,0.016933337,,,0,0,0,0.012699998,0,0,0,0
,1/19/2022 19:00,,0,0,0,0,0,0.004233333,0,0.004233333,0,,0.005644446,,0.008466669,,,0.15945557,0,0.009524998,0.004233333,0.009524998,0.039511121,0.009524998,0
,1/19/2022 20:00,,0,0,0,0,0,0.038099993,0.001058333,0.043744446,0.001058333,,0.033866674,,0.016933337,,,0.074788897,0,0.024341662,0.043744446,0.024341662,0.03386666,0.007408332,0.046566658
,1/19/2022 21:00,,0,0,0,0,0,0,0.011641665,0.005644444,0.011641665,,0,,0,,,0,0,0,0.005644444,0,0,0,0
,1/19/2022 22:00,,0,0,0,0,0,0,0,0.011288887,0,,0,,0,,,0,0,0,0.011288887,0,0,0,0
,1/21/2022 8:00,,0,0,0,0,0,0.016227776,0.003527779,0,0.003527779,,0,,0.017991664,,,0.003527779,0.017991664,0,0,0,0,0.005291666,0.005291666
,1/21/2022 9:00,,0,0,0,0,0,0.246591694,0.22366115,0.303388908,0.220838928,,0.257175016,,0.278341681,,,0.218016688,0.298097238,0.287866683,0.30303613,0.294922248,0.244122249,0.324908364,0.275519461
,1/21/2022 10:00,,0,0,0,0,0,0.184502784,0.207433339,0.224366706,0.207433339,,0.193675032,,0.191205586,,,0.297038909,0.194027812,0.186972241,0.189088881,0.186972241,0.227541693,0.196850032,0.215547256
,1/21/2022 11:00,,0,0,0,0,0.3,0.260350033,0.329141687,0.31079725,0.329141687,,0.234244479,,0.205316683,,,0.461786159,0.205316683,0.249061143,0.292805589,0.249061143,0.343605573,0.313619471,0.321027799
,1/21/2022 12:00,,0,0,0,0,0.6,0.096661117,0.115358323,0.181680564,0.125236116,,0.133350009,,0.217311121,,,0.121708337,0.221544451,0.292100014,0.187325003,0.292100014,0.180975007,0.347486161,0.287513894
,1/21/2022 13:00,,0,0,0,0,0,0.322086137,0.497769467,0.565150019,0.49459446,,0.348897236,,0.414866676,,,0.462138928,0.419100005,0.562327826,0.566208333,0.562327826,0.481188915,0.625475064,0.531636134
,1/21/2022 14:00,,0,0,0,0,0,0.402519473,0.467430561,0.528813908,0.476250006,,0.422275018,,0.508705608,,,0.424744489,0.508705597,0.571500032,0.528108374,0.571500032,0.478366713,0.663927814,0.581025038
,1/21/2022 15:00,,0,0,0,0,0,0.242711131,0.26105556,0.294922252,0.26105556,,0.263877811,,0.277988911,,,0.252236128,0.277988911,0.320322248,0.297391695,0.320322248,0.252941683,0.29351113,0.277988914
,1/21/2022 16:00,,0,0,0,0,0,0.558447227,0.485069471,0.475191655,0.479425011,,0.533400014,,0.503061158,,,0.453672237,0.498827828,0.396875028,0.469547212,0.396875028,0.407105586,0.415925025,0.395463893
,1/21/2022 17:00,,0,0,0,0,0,0.505883371,0.336550014,0.366888926,0.322438921,,0.516113919,,0.509058377,,,0.329494456,0.502002828,0.349955582,0.366888926,0.349955582,0.373591683,0.386644501,0.383822259
,1/21/2022 18:00,,0,0,0,0,0,0.26775836,0.330200026,0.477308367,0.318911145,,0.349602803,,0.393347247,,,0.204258347,0.396169463,0.385938909,0.477308367,0.385938909,0.293511147,0.302330565,0.2779889
,1/21/2022 19:00,,0,0,0,0,0,0.742244497,0.61312779,0.63464728,0.596194463,,0.662869443,,0.58349448,,,0.598663902,0.57926115,0.479777832,0.627238944,0.480130609,0.566561169,0.481541712,0.485775017
,1/21/2022 20:00,,0,0,0,0,0,0.428977807,0.458611144,0.522463923,0.455788925,,0.386997249,,0.403930567,,,0.558800023,0.402519451,0.458258383,0.504472246,0.462138934,0.445205562,0.371475042,0.425802803
,1/21/2022 21:00,,0,0,0,0,0,0.156986127,0.130175005,0.257527812,0.131586118,,0.24412225,,0.272344468,,,0.135113908,0.212725012,0.270580571,0.263172251,0.270580571,0.243416666,0.2465917,0.249766679
,1/21/2022 22:00,,0,0,0,0,0,0.05115278,0.027516673,0.076200003,0.027516673,,0.071966675,,0.097366668,,,0.001411111,0,0.048683336,0.076200003,0.048683336,0.044802781,0.038099997,0.049036107
,1/21/2022 23:00,,0,0,0,0,0,0.069144451,0.092427795,0.066675004,0.092427795,,0.056444453,,0.039158331,,,0.07337779,0,0.068791671,0.066675004,0.068791671,0.117475006,0,0.103716662
,1/22/2022 9:00,,0,0,0,0,0.6,0,0,0,0,,0,,0,,,0,0,0,0,0,0,0,0
,1/22/2022 10:00,,0,0,0.3,0,1.2,0,0,0,0,,0,,0,,,0,0,0,0,0,0,0,0
,1/22/2022 11:00,,0,0,3.6,0,0.6,0,0,0,0,,0,,0,,,0,0,0,0,0,0,0,0
,1/22/2022 12:00,,0,0,0,0,0.4,0,0,0,0,,0,,0,,,0,0,0,0,0,0,0,0
,1/22/2022 13:00,,0,0,0,0,0.5,0,0,0,0,,0,,0,,,0,0,0,0,0,0,0,0
,1/24/2022 23:00,,0,0,0,0,0,0.144638922,0.135819465,0.189794458,0.135819461,,0.141463901,,0.132997222,,,0.110066675,0.176741688,0.170038918,0.178505571,0.191558341,0.134408352,0.15522225,0.132644454
,1/25/2022 0:00,,0,0,0,0,0,0.189794467,0.163336131,0.229305598,0.170391696,,0.204258341,,0.194380559,,,0.171097238,0.205669463,0.207786136,0.205316698,0.208844468,0.174625035,0.161925005,0.174977813
,1/25/2022 1:00,,0,0,0,0,0,0.170391685,0.15769169,0.191558348,0.15769169,,0.174625024,,0.195791682,,,0.160161122,0.194380571,0.11324168,0.181680557,0.11324168,0.15910279,0.092074991,0.129822242
,1/25/2022 2:00,,0,0,0,0,0,0.13299721,0.126999978,0.142522224,0.126999978,,0.156633346,,0.178152797,,,0.12876387,0.178152797,0.088900004,0.142522224,0.088900004,0.14111111,0.059266658,0.117122213
,1/25/2022 3:00,,0,0,0,0,0,0.264230591,0.254352796,0.302683333,0.255763906,,0.255763912,,0.258233352,,,0.267758351,0.258233352,0.254000031,0.304094443,0.254000031,0.272697233,0.182033357,0.276577798
,1/25/2022 4:00,,0,0,0,0,0,0.393347227,0.388408323,0.441677818,0.388408331,,0.433211129,,0.39899168,,,0.391583362,0.39899168,0.464255567,0.441677818,0.464255567,0.41521945,0.409575011,0.439208314
,1/25/2022 5:00,,0,0,0,0,0,0.439208357,0.413102793,0.447675025,0.413102793,,0.415925031,,0.368300014,,,0.439208351,0.368300014,0.418747234,0.450497244,0.418747234,0.450497223,0.460375038,0.449086153
,1/25/2022 6:00,,0,0,0,0,0,0.529166709,0.453319483,0.534811133,0.456141723,,0.501297278,,0.465313894,,,0.462491664,0.465313894,0.568677801,0.534811133,0.568677801,0.487538956,0.517525052,0.520700021
,1/25/2022 7:00,,0,0,0,0,0,0.379588894,0.456847223,0.486833386,0.463197241,,0.351366696,,0.3608917,,,0.440619459,0.3608917,0.630061133,0.48895005,0.630061133,0.452261124,0.504472262,0.518936161
,1/25/2022 8:00,,0,0,0,0,0,0.404283323,0.309386121,0.395463928,0.318911112,,0.38276391,,0.371122267,,,0.280811132,0.371122267,0.469194461,0.395463928,0.469194461,0.319263917,0.365830566,0.355952787
,1/25/2022 9:00,,0,0,0,0,0,0.310444462,0.202494462,0.263877798,0.211313908,,0.288572261,,0.217663903,,,0.261408374,0.216252794,0.327025031,0.268111137,0.327025031,0.26634725,0.302683347,0.276225022
,1/25/2022 10:00,,0,0,0,0,0,0.14463889,0.141816667,0.173566678,0.141816667,,0.181680577,,0.130880562,,,0.241652804,0.07725834,0.183797225,0.170744452,0.183797225,0.241300033,0.251530571,0.251883341
,1/25/2022 11:00,,0,0,0,0,0,0.250825022,0.220838926,0.308680573,0.230716694,,0.244122244,,0.272697221,,,0.259644463,0.272697229,0.309738903,0.300213914,0.309738903,0.287161127,0.294569482,0.293158373
,1/25/2022 12:00,,0,0,0,0,0,0.078316663,0.072319445,0.089605568,0.072319445,,0.079022222,,0.045861122,,,0.051505561,0.028927785,0.11183056,0.089605568,0.11183056,0.079727779,0.087488898,0.068438898
,1/25/2022 13:00,,0,0,0,0,1.8,0,0,0,0,,0,,0,,,0,0,0,0,0,0,0,0
,1/25/2022 14:00,,0,0,0,0,0.9,0,0,0,0,,0,,0,,,0,0,0,0,0,0,0,0
,1/25/2022 15:00,,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0,0.028222222,0,0.028222222,0,0,0.01693333
,1/25/2022 16:00,,0,0,0,0,0,0,0,0,0,,0,,0.04374445,,,0,0,0,0,0,0,0,0
,1/25/2022 17:00,,0,0,0,0,0,0.059266656,0.052211118,0.04515556,0.052211118,,0.04515556,,0.033866667,,,0,0,0,0.04515556,0,0,0,0
,1/25/2022 23:00,,0,0,0,0,0.3,0,0,0,0,,0,,0,,,0,0,0,0,0,0,0,0
,1/26/2022 11:00,,0,0,0,0,0.6,0,0,0,0,,0,,0,,,0,0,0,0,0,0,0,0
,1/26/2022 12:00,,0,0,2.1,0,0.6,0,0,0,0,,0,,0,,,0,0,0,0,0,0,0,0
,1/26/2022 13:00,,0,0,3.6,0,0.9,0,0,0,0,,0,,0,,,0,0,0,0,0,0,0,0
,1/26/2022 14:00,,0,0,0.3,0,0,0,0,0,0,,0,,0,,,0,0,0,0,0,0,0,0
,1/26/2022 15:00,,0,0,0,0,0.3,0,0,0,0,,0,,0,,,0,0,0,0,0,0,0,0
,1/27/2022 6:00,,0,0,0,0,0,0.066675004,0.061383342,0.07126112,0.061383342,,0.055386119,,0.050800011,,,0.064205565,0.069144448,0.068791672,0.065263898,0.073025001,0.059619459,0.063500009,0.066675007
,1/27/2022 7:00,,0,0,0,0,0,0.318911135,0.276225011,0.31079724,0.28186945,,0.305152808,,0.309386122,,,0.315736132,0.306563902,0.336197218,0.293863922,0.336197218,0.309386144,0.321027798,0.327730582
,1/27/2022 8:00,,0,0,0,0,0,0.247297261,0.228247245,0.287513916,0.225425025,,0.26211394,,0.264230597,,,0.22330835,0.264230597,0.313619448,0.256822268,0.319263901,0.225777798,0.279400035,0.258233388
,1/27/2022 9:00,,0,0,0,0,0,0.279047258,0.272697263,0.292100023,0.278341703,,0.271286146,,0.259644498,,,0.279400035,0.259644498,0.294922242,0.297038908,0.294922242,0.271286154,0.279047258,0.286808361
