# refactored topology: topologie_bfl_ber
# hruID beitrFl to_hru_weight
1,-8888.000,400,-8888.000,0.0848,0.0994,0.2632,0.5526,
2,-8888.000,56940,-8888.000,0.0213,0.3977,0.5810,
3,-8888.000,2040,-8888.000,1.0000,
4,-8888.000,180,-8888.000,0.2092,0.2612,0.5296,
5,-8888.000,500,-8888.000,0.0879,0.1099,0.8022,
6,-8888.000,71960,-8888.000,0.0192,0.0531,0.1469,0.2038,0.5037,0.0734,
7,-8888.000,73520,-8888.000,0.6071,0.3929,
8,-8888.000,420,-8888.000,1.0000,
9,-8888.000,1191320,-8888.000,0.0109,0.0751,0.9140,
10,-8888.000,1267980,-8888.000,1.0000,
11,-8888.000,14480,-8888.000,0.1776,0.8224,
12,-8888.000,440,-8888.000,0.2557,0.7443,
13,-8888.000,1100,-8888.000,1.0000,
14,-8888.000,400,-8888.000,1.0000,
15,-8888.000,12220,-8888.000,0.0175,0.0258,0.0461,0.1920,0.7186,
16,-8888.000,1020,-8888.000,1.0000,
17,-8888.000,1920,-8888.000,0.1099,0.4125,0.4776,
18,-8888.000,97680,-8888.000,0.5939,0.4061,
19,-8888.000,52480,-8888.000,0.0229,0.0658,0.3743,0.5370,
20,-8888.000,3880,-8888.000,0.1494,0.2173,0.6333,
21,-8888.000,340,-8888.000,0.1215,0.1215,0.7571,
22,-8888.000,6300,-8888.000,1.0000,
23,-8888.000,2460,-8888.000,0.0629,0.1454,0.7917,
24,-8888.000,877880,-8888.000,0.0812,0.9188,
25,-8888.000,500,-8888.000,1.0000,
26,-8888.000,7160,-8888.000,1.0000,
27,-8888.000,23780,-8888.000,1.0000,
28,-8888.000,1240600,-8888.000,1.0000,
29,-8888.000,4100,-8888.000,1.0000,
30,-8888.000,1189360,-8888.000,1.0000,
31,-8888.000,1360440,-8888.000,1.0000,
32,-8888.000,6420,-8888.000,1.0000,
33,-8888.000,1401040,-8888.000,1.0000,
34,-8888.000,1035400,-8888.000,0.0424,0.9576,
35,-8888.000,7380,-8888.000,0.2762,0.7238,
36,-8888.000,7940,-8888.000,1.0000,
37,-8888.000,280,-8888.000,0.0412,0.0632,0.2582,0.6374,
38,-8888.000,1260,-8888.000,1.0000,
39,-8888.000,91220,-8888.000,0.0124,0.0331,0.1721,0.7824,
40,-8888.000,90900,-8888.000,1.0000,
41,-8888.000,13120,-8888.000,1.0000,
42,-8888.000,7040,-8888.000,1.0000,
43,-8888.000,4140,-8888.000,1.0000,
44,-8888.000,33840,-8888.000,0.1120,0.4247,0.4632,
45,-8888.000,71160,-8888.000,0.0211,0.0579,0.9210,
46,-8888.000,137320,-8888.000,0.0150,0.0150,0.0218,0.0505,0.0613,0.1069,0.7296,
47,-8888.000,6020,-8888.000,1.0000,
48,-8888.000,20920,-8888.000,0.2318,0.7682,
49,-8888.000,59500,-8888.000,1.0000,
50,-8888.000,1455000,-8888.000,1.0000,
51,-8888.000,851020,-8888.000,1.0000,
52,-8888.000,15400,-8888.000,0.0877,0.9123,
53,-8888.000,20420,-8888.000,1.0000,
54,-8888.000,1740,-8888.000,0.3370,0.6630,
55,-8888.000,241780,-8888.000,1.0000,
56,-8888.000,1320,-8888.000,0.3910,0.6090,
57,-8888.000,17860,-8888.000,1.0000,
58,-8888.000,2680,-8888.000,0.3415,0.6585,
59,-8888.000,2440,-8888.000,1.0000,
60,-8888.000,59820,-8888.000,1.0000,
61,-8888.000,1467360,-8888.000,1.0000,
62,-8888.000,40680,-8888.000,1.0000,
63,-8888.000,100220,-8888.000,0.3196,0.6804,
64,-8888.000,3320,-8888.000,0.1311,0.8689,
65,-8888.000,840,-8888.000,0.0436,0.7497,0.2067,
66,-8888.000,8280,-8888.000,0.1047,0.2810,0.3008,0.3135,
67,-8888.000,1280,-8888.000,1.0000,
68,-8888.000,101820,-8888.000,0.1513,0.8487,
69,-8888.000,3500,-8888.000,0.4444,0.5556,
70,-8888.000,1160,-8888.000,1.0000,
71,-8888.000,114760,-8888.000,1.0000,
72,-8888.000,97180,-8888.000,1.0000,
73,-8888.000,1747740,-8888.000,1.0000,
74,-8888.000,86180,-8888.000,1.0000,
75,-8888.000,12660,-8888.000,0.0264,0.1915,0.7821,
76,-8888.000,700,-8888.000,1.0000,
77,-8888.000,600,-8888.000,0.0109,0.9891,
78,-8888.000,1720,-8888.000,1.0000,
79,-8888.000,4640,-8888.000,0.0159,0.0649,0.1371,0.1898,0.2894,0.3029,
80,-8888.000,3420,-8888.000,1.0000,
81,-8888.000,1560,-8888.000,1.0000,
82,-8888.000,640,-8888.000,0.0916,0.9084,
83,-8888.000,960,-8888.000,1.0000,
84,-8888.000,169620,-8888.000,1.0000,
85,-8888.000,1100,-8888.000,0.1130,0.8870,
86,-8888.000,167580,-8888.000,0.1061,0.8939,
87,-8888.000,2320,-8888.000,0.4431,0.5569,
88,-8888.000,116500,-8888.000,0.0241,0.0156,0.0441,0.9162,
89,-8888.000,23240,-8888.000,1.0000,
90,-8888.000,271260,-8888.000,1.0000,
91,-8888.000,580,-8888.000,0.0491,0.3170,0.4376,0.1963,
92,-8888.000,660,-8888.000,0.1665,0.8335,
93,-8888.000,2900,-8888.000,1.0000,
94,-8888.000,116700,-8888.000,0.0140,0.0147,0.3013,0.6699,
95,-8888.000,127700,-8888.000,0.0165,0.9835,
96,-8888.000,282400,-8888.000,1.0000,
97,-8888.000,234900,-8888.000,0.0215,0.1671,0.8114,
98,-8888.000,440,-8888.000,1.0000,
99,-8888.000,13160,-8888.000,1.0000,
100,-8888.000,440,-8888.000,1.0000,
101,-8888.000,3360,-8888.000,0.0150,0.0182,0.0492,0.2900,0.6276,
102,-8888.000,2300,-8888.000,0.2791,0.7209,
103,-8888.000,1829920,-8888.000,0.0774,0.9226,
104,-8888.000,207520,-8888.000,1.0000,
105,-8888.000,11660,-8888.000,1.0000,
106,-8888.000,740,-8888.000,0.0813,0.1459,0.7728,
107,-8888.000,1400,-8888.000,0.4885,0.5115,
108,-8888.000,1020,-8888.000,0.4318,0.5682,
109,-8888.000,824880,-8888.000,1.0000,
110,-8888.000,820,-8888.000,0.1651,0.3696,0.4654,
111,-8888.000,92120,-8888.000,1.0000,
112,-8888.000,6140,-8888.000,1.0000,
113,-8888.000,32340,-8888.000,0.2855,0.7145,
114,-8888.000,768100,-8888.000,1.0000,
115,-8888.000,22240,-8888.000,0.4380,0.5620,
116,-8888.000,2660,-8888.000,0.2415,0.7585,
117,-8888.000,4840,-8888.000,1.0000,
