1,#,400,#,0.0847953216374269,0.09941520467836257,0.2631578947368421,0.5526315789473685
2,#,56940,#,0.01354872329338197,0.023276011811707485,0.38996004863644257,0.5732152162584679
3,#,2040,#,0.02,0.98
4,#,180,#,0.021645021645021644,0.0735930735930736,0.341991341991342,0.5627705627705628
5,#,500,#,0.08791208791208792,0.10989010989010989,0.8021978021978022
6,#,71960,#,0.012260267974428585,0.02460810929153166,0.019178562045713284,0.03651808389526228,0.05306944566074087,0.14686049566511955,0.20378316840353797,0.5037218670636658
7,#,73520,#,0.01667778519012675,0.07204803202134756,0.14593062041360907,0.15827218145430286,0.6070713809206137
8,#,420,#,0.011235955056179775,0.9887640449438202
9,#,1191320,#,0.015571148744142223,0.010872529815774466,0.07507872356252014,0.8984775978775632
10,#,1267980,#,1.0
11,#,14480,#,0.08270676691729323,0.1362781954887218,0.7810150375939849
12,#,440,#,0.25573770491803277,0.7442622950819672
13,#,1100,#,0.011024643320363165,0.9889753566796369
14,#,400,#,1.0
15,#,12220,#,0.017458100558659217,0.025837988826815643,0.046089385474860335,0.1920391061452514,0.7185754189944135
16,#,1020,#,1.0
17,#,1920,#,0.10993843447669305,0.4124890061565523,0.47757255936675463
18,#,97680,#,0.17765060240963856,0.22843373493975905,0.5939156626506024
19,#,52480,#,0.022928994082840236,0.02172707100591716,0.02283653846153846,0.03254437869822485,0.06582840236686391,0.3742603550295858,0.4598742603550296
20,#,3880,#,0.015581177937052042,0.03552508569647865,0.07167341851043939,0.10345902150202556,0.2542848239326893,0.519476472421315
21,#,340,#,0.12146892655367232,0.12146892655367232,0.7570621468926554
22,#,6300,#,0.4146341463414634,0.5853658536585366
23,#,2460,#,0.06286836935166994,0.14538310412573674,0.7917485265225933
24,#,877880,#,0.08115358819584172,0.9188464118041583
25,#,500,#,1.0
26,#,7160,#,0.3408906882591093,0.6591093117408907
27,#,23780,#,0.019951140065146578,0.05130293159609121,0.9287459283387622
28,#,1240600,#,1.0
29,#,4100,#,0.31532663316582915,0.6846733668341709
30,#,1189360,#,1.0
31,#,1360440,#,1.0
32,#,6420,#,0.4125,0.5875
33,#,1401040,#,1.0
34,#,1035400,#,0.04240414641213019,0.9575958535878698
